mean,std,max,min,energy,skewness,kurtosis,entropy,zero_crossing_rate,fft_peak_freq,spectral_centroid,spectral_spread,label,environment,position
14.775203685209068,6.669716045351517,21.114630246977825,-1.8904823457943287,16555.880632097214,-1.4177313960073603,0.5821383402686262,1.6416533547393175,0.0476190476190476,0.0,0.0633053889314119,0.1126381527021025,giovani,env1,standing_a
14.489398524160032,6.733243100324072,22.0422733065871,-1.7297830363228517,16082.591631119536,-1.2506495673769762,0.2657960899103075,1.8258770225211665,0.0476190476190476,0.0,0.0659774775666258,0.1148252282167736,giovani,env1,standing_a
15.61749306805476,7.1651886697916245,23.09822781378818,-1.91874811559896,18600.49915948027,-1.3332961137379853,0.3995062749410096,1.7944049961396793,0.0476190476190476,0.0,0.0657355883596902,0.1146976289738581,giovani,env1,standing_a
15.733945734939187,7.136559311948625,22.20797220079405,-1.977592554474345,18804.71421378722,-1.4010998440957394,0.5246500279499506,1.6749948183459753,0.0476190476190476,0.0,0.0642359806714087,0.1135086682459941,giovani,env1,standing_a
15.498377849213968,7.135327615262763,24.71665639343117,-2.1164125304705803,18340.09481645067,-1.247906261617436,0.4614074469568101,1.921337279044362,0.1111111111111111,0.0,0.059341617756021,0.1070495322873077,giovani,env1,standing_a
15.225612216601906,6.868403778235561,22.77055706237859,-2.0136278489992185,17576.636983366716,-1.4053881244803752,0.6242438971756048,1.8217118273992188,0.0476190476190476,0.0,0.0612044543108678,0.1101579587390772,giovani,env1,standing_a
15.444221015006894,7.025298127512005,22.121064117187338,-1.9185763664349165,18136.362922070668,-1.3798182400755628,0.4852540091471344,1.6655545392534088,0.0476190476190476,0.0,0.0646325043322789,0.1137838614625989,giovani,env1,standing_a
15.682126676748762,7.098251267253094,23.0850710436186,-2.0199910445297684,18667.798893995285,-1.4009238676375837,0.5713642755849264,1.812910811677884,0.0476190476190476,0.0,0.0624067297209103,0.1114818857939523,giovani,env1,standing_a
15.037404885823262,6.787038908170095,22.03959488994204,-1.939416306545081,17147.80889899535,-1.409312041120475,0.5944276477848427,1.8338829198655104,0.0476190476190476,0.0,0.0619627499594313,0.111156593770787,giovani,env1,standing_a
15.322889920059977,6.943507148798608,21.55833247930291,-1.921986544297037,17829.204562744664,-1.4030431957759326,0.52957390032156,1.6975962791010837,0.0476190476190476,0.0,0.0639317697845665,0.1132187560024972,giovani,env1,standing_a
15.25396137579806,6.872257804759627,21.893351692652686,-1.9572872781338533,17634.409694333375,-1.4280113743837146,0.6063022181979556,1.68409742721904,0.0476190476190476,0.0,0.0626715832915256,0.1119184714164891,giovani,env1,standing_a
15.082943422702764,6.802926532096924,22.02408094352802,-1.9467023300116315,17247.824476694335,-1.4156263559162168,0.6008400256418791,1.7812820255242057,0.0476190476190476,0.0,0.0619746529050347,0.1111917801949582,giovani,env1,standing_a
15.071619313621762,6.846920439037748,21.412516049680782,-1.873446728877844,17264.143778694714,-1.3862769546786091,0.4948757700017041,1.6749948182312304,0.0476190476190476,0.0,0.0643346690414629,0.1135319710831506,giovani,env1,standing_a
15.072953748827654,6.858053152213808,21.610787904308616,-1.8752542691093343,17276.2901484319,-1.3799781714362649,0.4837738771167821,1.6725717350438232,0.0476190476190476,0.0,0.0644622919692956,0.1137157724252974,giovani,env1,standing_a
14.902075012246987,6.713006092544394,22.396467910143564,-1.967731558921601,16829.58629955797,-1.4085924828706446,0.6349710386666492,1.740070608899894,0.0476190476190476,0.0,0.0610960338466815,0.1101493969031746,giovani,env1,standing_a
14.990065582277998,6.86480061774483,21.701682330201045,-1.8308508728996056,17125.135881990263,-1.3442177581652683,0.4107350059452441,1.8044049910597897,0.0476190476190476,0.0,0.0647585936502728,0.1138926975926403,giovani,env1,standing_a
15.095683802908155,6.912990161384486,21.990107252583265,-1.84450638277898,17367.153454273284,-1.3428952054031364,0.4120219635794133,1.784779583896566,0.0476190476190476,0.0,0.0648966987455686,0.1140372311569795,giovani,env1,standing_a
15.3115044808234,7.0062148620858045,24.116778899044075,-2.0727954772638766,17862.340618079194,-1.2897415127123837,0.5097694923672069,1.9066395215894607,0.0476190476190476,0.0,0.0593512346632252,0.1073807217816082,giovani,env1,standing_a
15.259820981563887,6.89286011780079,21.683908349068275,-1.9440767649803663,17663.540390555612,-1.4202925822565184,0.5750820779004755,1.6513229777354468,0.0476190476190476,0.0,0.0631118087240637,0.1123939896719622,giovani,env1,standing_a
15.086951837061791,6.873054664080496,21.705889336146534,-1.883598397484563,17315.86475740343,-1.3754159899920244,0.4805258341990659,1.6725717350567806,0.0476190476190476,0.0,0.064569072243118,0.113753733690981,giovani,env1,standing_a
15.007921005524045,6.8969841747621725,22.09324271934754,-1.8285645053623207,17186.78326774309,-1.3232444745526828,0.3778962828726557,1.817410336628026,0.0476190476190476,0.0,0.0652993441586012,0.114331570006849,giovani,env1,standing_a
15.112352241328775,6.843040182081888,21.372099746662112,-1.8998981056715016,17338.254519573686,-1.403945118456393,0.5387768118315437,1.6840974271459237,0.0476190476190476,0.0,0.0636009222860076,0.1129372186279449,giovani,env1,standing_a
14.776050991954788,6.661046785749013,21.11020144704865,-1.88636731558498,16550.17731352348,-1.425602450776761,0.5962186582783726,1.6749948181943184,0.0476190476190476,0.0,0.062461332588302,0.1118188463472288,giovani,env1,standing_a
15.102620350953153,7.123566837843803,23.71108214733801,-1.7824251841150762,17566.56379536989,-1.1616270710042018,0.1396866343956877,1.900995694947498,0.0476190476190476,0.0,0.0673366381851795,0.115574154710342,giovani,env1,standing_a
15.231154611111046,6.881330448990677,21.87301795851037,-1.9395675086797188,17598.469110753857,-1.4167163234411475,0.5747494304952565,1.664266209081506,0.0476190476190476,0.0,0.0628952321661589,0.1122033352282438,giovani,env1,standing_a
15.094796714920916,6.959029429387495,22.65579605272601,-1.848160343091945,17405.701643223714,-1.305407416336046,0.3569439725392218,1.81262220363596,0.0476190476190476,0.0,0.0658083339771281,0.1147332733940969,giovani,env1,standing_a
15.1203726572645,7.049450702558998,23.51038594990652,-1.8662341782227088,17534.186743648766,-1.2312897054393557,0.2636087290824438,1.8602426774151404,0.0476190476190476,0.0,0.0672349675399931,0.1156880711958932,giovani,env1,standing_a
15.57659810487615,7.034154819982321,22.76390458069608,-2.041598219378045,18402.913780795643,-1.4138311090397486,0.6011364240303707,1.7508245447366877,0.0476190476190476,0.0,0.0653379146547395,0.1145575742460046,giovani,env1,standing_a
15.614366490592252,7.201207865355229,23.87272173763675,-1.972484917243144,18626.947644222804,-1.296125623062922,0.3691652182038334,1.8371969039022569,0.0476190476190476,0.0,0.0670245380783762,0.1155479889104318,giovani,env1,standing_a
15.202640030144572,6.891306421065628,23.38224071650897,-2.021838809862352,17552.453188735995,-1.36009859052462,0.5807527166483504,1.7685045674653057,0.0476190476190476,0.0,0.0625345779408365,0.1114696123669255,giovani,env1,standing_a
14.899590859962773,6.754593487131679,21.244919894561075,-1.8760982245459523,16860.20748115333,-1.4002474869936758,0.5271794362548143,1.66426620899232,0.0476190476190476,0.0,0.0644118359547547,0.1136899938046571,giovani,env1,standing_a
15.42691723346279,6.983396904592509,22.837218614647405,-1.9987728601318688,18065.72928227656,-1.3958223134978185,0.5739603128086181,1.8407197195289835,0.0476190476190476,0.0,0.062324856113037,0.1114913275005926,giovani,env1,standing_a
14.899547602329426,7.074265722828254,23.510730561185152,-1.7122251922190588,17138.63051908959,-1.1193022539273736,0.0674252080697384,1.9391608706733243,0.0476190476190476,0.0,0.0670839625812801,0.1153778238691424,giovani,env1,standing_a
15.361763163784046,6.951117392169315,22.89120285113797,-1.998418007113192,17911.013431494408,-1.3928939915896963,0.5822142660997112,1.8300625577330305,0.0476190476190476,0.0,0.0611900810880985,0.1100688888421186,giovani,env1,standing_a
15.523278092594612,7.045609194193448,21.672456720579145,-1.92499358594902,18308.60461441186,-1.393256846001914,0.5024068454461985,1.6975962791156778,0.0476190476190476,0.0,0.0635418053322491,0.1128100787933257,giovani,env1,standing_a
15.6932123034968,7.100478739523295,22.764735412287457,-1.9931688743021665,18691.703776181883,-1.4076270406359146,0.5596439530261823,1.688693964591904,0.0476190476190476,0.0,0.0625952668371053,0.1118017485570917,giovani,env1,standing_a
15.48392038886302,7.155998125411116,24.819397391020832,-2.146891078563859,18330.48628611073,-1.2162381147067174,0.4328896551060115,1.9519257888915345,0.1111111111111111,0.0,0.057680392310189,0.1048757785705592,giovani,env1,standing_a
15.584411660303054,7.228380905462692,23.412398183455565,-1.849606325348598,18592.772770671592,-1.2650358576618832,0.2730633487645875,1.8126222037081865,0.0476190476190476,0.0,0.0660010884476329,0.1148081731488773,giovani,env1,standing_a
15.315363218710802,7.0670995731893145,22.682153784578773,-1.83054754142957,17923.76755459997,-1.29573255513689,0.321772114413938,1.7646312735958165,0.0476190476190476,0.0,0.0656013524983066,0.114544654774632,giovani,env1,standing_a
15.155924644918956,6.817818534618133,22.2737709179034,-1.983722467756136,17399.636189046985,-1.4252580852860526,0.6388313227330724,1.7740752167443532,0.0476190476190476,0.0,0.0609691234075834,0.1100258280953266,giovani,env1,standing_a
15.17760778094455,7.004778800748434,22.66938258165366,-1.8210369661182164,17603.88235197501,-1.2897412040070035,0.3249403700664244,1.812622203634669,0.0476190476190476,0.0,0.0656341965298867,0.1145338288113936,giovani,env1,standing_a
15.459169838473493,7.334219266624169,24.283742154107365,-1.7820839076379675,18444.93237377845,-1.1316789930766191,0.0783872261837448,1.900995695093904,0.0476190476190476,0.0,0.067447882175698,0.1157007217720257,giovani,env1,standing_a
15.53021236615796,7.101358714090491,22.308941775791872,-1.8866197820137445,18371.857878621737,-1.3535634337563376,0.4176910097481681,1.782318707858249,0.0476190476190476,0.0,0.0642508877629238,0.1134096646055054,giovani,env1,standing_a
15.237634229645131,7.497223407044655,25.412976550992664,-1.6739407099932406,18168.81291109025,-0.9247604398949186,-0.1892339074249194,2.0523988816071093,0.0476190476190476,0.0,0.0694339713328097,0.1167376141723327,giovani,env1,standing_a
15.307357348894003,6.8882451081121765,22.708801288623064,-2.00546796002373,17751.07590959875,-1.415887178826818,0.6360798568606771,1.8052609738677488,0.0476190476190476,0.0,0.0599059427652183,0.1088583556254565,giovani,env1,standing_a
15.09476359950898,6.866082322736304,23.176792955883,-2.0258950072164024,17324.683399022153,-1.3353683494039226,0.5542739684534759,1.9062229868288711,0.0476190476190476,0.0,0.0589193651078979,0.1071643630177307,giovani,env1,standing_a
15.382991677010509,7.171296460668243,23.354579437988413,-1.8110884101927849,18148.027329291348,-1.2366594035811878,0.2289112103968156,1.8574527969281305,0.0476190476190476,0.0,0.0664175780264293,0.1151106178333586,giovani,env1,standing_a
14.911438056230644,6.953700414446575,22.64055501481266,-1.745604432806025,17054.41086459672,-1.2300134795677484,0.2195527544474798,1.8574527968596728,0.0476190476190476,0.0,0.0658119367495987,0.114581271654816,giovani,env1,standing_a
15.316669512317748,7.030622812374116,22.336082439480247,-1.851708350411548,17893.891391004676,-1.328852039392217,0.381411375891203,1.7737705578310048,0.0476190476190476,0.0,0.0648503023484152,0.1139100067878897,giovani,env1,standing_a
15.557304201534118,7.235533444625766,23.394110599557443,-1.8359982530270005,18546.10746958425,-1.2509014463203367,0.2464247745969623,1.812622203705147,0.0476190476190476,0.0,0.0660232393148609,0.1147624605528449,giovani,env1,standing_a
14.966120915504094,6.745543669809438,22.377991029272145,-1.9805359858814684,16977.689483504102,-1.4022316413179308,0.6289893345444013,1.8354039425236983,0.0476190476190476,0.0,0.0596088335287602,0.1083625250626889,giovani,env1,standing_a
15.187210780117615,6.859315812948929,21.5809912293484,-1.923608796583665,17495.19983619399,-1.418077638955166,0.5719101009681649,1.6975962791041086,0.0476190476190476,0.0,0.0621747891393212,0.1113825580896425,giovani,env1,standing_a
15.091415117453405,6.905990451669064,21.74557727355354,-1.8287327887820777,17352.941405048263,-1.3467569005826951,0.4088366984656399,1.7849692280081952,0.0476190476190476,0.0,0.0642899582064488,0.113508941891623,giovani,env1,standing_a
15.003468630139466,6.782293246638215,21.84073091052532,-1.9093319906429456,17079.525074995323,-1.404799511683793,0.5692881738504232,1.6886939644688208,0.0476190476190476,0.0,0.0612629550583032,0.1104654761586893,giovani,env1,standing_a
15.180531117985732,7.110310084094085,23.21661896724713,-1.7712844905313514,17703.317174514497,-1.2035877165300617,0.1799466150555404,1.857452796912519,0.0476190476190476,0.0,0.0663114015737248,0.1148653267132476,giovani,env1,standing_a
14.919973160327077,6.716736093280678,21.64109034869336,-1.922713160062872,16866.368999654555,-1.4251030821019444,0.616677443429654,1.7575481138214804,0.0476190476190476,0.0,0.0607634561416357,0.1099091195296127,giovani,env1,standing_a
14.956080614083318,6.743010919450626,21.41888467712776,-1.9120312115797733,16956.610246471715,-1.4225898136645745,0.5961165658370287,1.7020558779788604,0.0476190476190476,0.0,0.0610313223890898,0.110222935779207,giovani,env1,standing_a
15.233534614150328,6.917160625377541,21.39887192228064,-1.881801810666403,17634.18434134075,-1.3918144599438498,0.4983104561374802,1.6916193017343266,0.0476190476190476,0.0,0.0637264293697339,0.1129458042694595,giovani,env1,standing_a
14.993617817048332,6.849549458983628,21.50778915703788,-1.824523427525844,17118.66889119064,-1.3584851346917204,0.4297113448328944,1.7626474635300622,0.0476190476190476,0.0,0.0642748556501946,0.1134584579572463,giovani,env1,standing_a
16.81800683952299,7.960206593449479,25.3496686009874,-1.9702765579230104,21811.24531307224,-1.1350808393369003,0.0720703224818741,1.9507286994804047,0.0476190476190476,0.0,0.0660676711848742,0.1146115828506202,giovani,env1,standing_b
16.471408381750248,7.602737306900707,23.39329192265646,-2.006999133841952,20733.86124407632,-1.2949241732201084,0.3144029668981414,1.765256626125915,0.0476190476190476,0.0,0.0636718915231111,0.112729048766777,giovani,env1,standing_b
16.0220741668622,7.387126191728937,22.85136074810798,-1.954004136108374,19610.419120800536,-1.2875682094402734,0.3169112955636124,1.7682709812495614,0.0476190476190476,0.0,0.0632172243940098,0.1123580295872789,giovani,env1,standing_b
15.785178402644434,7.195759445561549,21.66169201324751,-1.9908502089617963,18959.90110570713,-1.3588622912823534,0.4551560734728896,1.6279542128180209,0.0476190476190476,0.0,0.0615374243679946,0.1106895445404424,giovani,env1,standing_b
16.01372561437617,7.682528876673293,25.09866178856716,-1.8094242785350576,19874.021453587127,-1.0577624178952534,-0.0418720343499443,2.043932195699414,0.0476190476190476,0.0,0.0673648798988565,0.1155456781283359,giovani,env1,standing_b
15.73378379081486,7.182775831331391,22.661884746702004,-2.034070213995685,18846.085924213803,-1.3440270352038868,0.474143346602228,1.8232169108386875,0.0476190476190476,0.0,0.0597709451527168,0.1084401697328661,giovani,env1,standing_b
15.858035402844289,7.363665554210274,23.18170940778269,-1.90006143277427,19259.154005623925,-1.2514126181887315,0.2460515613431235,1.8924746214924604,0.0476190476190476,0.0,0.0650612974684489,0.1139769462410374,giovani,env1,standing_b
16.46409500245434,7.664626051129696,24.018352652280683,-1.9672198485261927,20778.21375547037,-1.2393104825584065,0.2232820644183522,1.892474621569064,0.0476190476190476,0.0,0.0650345529138832,0.1139646942226285,giovani,env1,standing_b
16.162052841379676,7.552490892611714,23.8708095968924,-1.9182884357710712,20049.880456023497,-1.214950589526424,0.1866148893060506,1.90482636911435,0.0476190476190476,0.0,0.0653207874621039,0.1141341948650844,giovani,env1,standing_b
16.839322164803164,7.748697928943487,23.76895685705467,-2.0647181340051928,21647.120705534788,-1.311958754056312,0.3455020886941655,1.7388940124522176,0.0476190476190476,0.0,0.063514329728347,0.1125968812830398,giovani,env1,standing_b
15.85741216700398,7.281291660169454,22.28348282764968,-1.959606872773104,19181.90791910605,-1.3151169767503503,0.3651504115575332,1.7388940122663985,0.0476190476190476,0.0,0.0626607612526147,0.1118617736920665,giovani,env1,standing_b
15.445090585719427,7.237482158968574,23.040323507941665,-1.8198749108187584,18328.714185755445,-1.1919137814605354,0.1538419263562307,1.9416255589297384,0.0476190476190476,0.0,0.0652650329827443,0.1141096926215456,giovani,env1,standing_b
16.029846516760273,7.323389580000055,22.98626711979845,-2.057275414156238,19567.04490035472,-1.34149393878292,0.4580307708676847,1.7961075184880826,0.0476190476190476,0.0,0.0605095828473567,0.1093208454650578,giovani,env1,standing_b
16.295612038711255,7.454249064060157,22.63941379035857,-2.03116938745978,20230.106451989675,-1.3426768354476564,0.41401180403831,1.6620927594896022,0.0476190476190476,0.0,0.0623917485419581,0.1115336405636499,giovani,env1,standing_b
15.679648799143823,7.144017772481958,21.72345331989868,-1.9702248174460832,18703.96771307592,-1.364547323213975,0.4614856910438729,1.6422615410619072,0.0476190476190476,0.0,0.0617676362303858,0.1109092168176829,giovani,env1,standing_b
15.709496522982228,7.18422307928729,21.77761864276341,-1.9661072445389656,18799.28456228896,-1.3399880611675064,0.4185830742493319,1.6529901502941358,0.0476190476190476,0.0,0.0613380310729178,0.1104997588652824,giovani,env1,standing_b
15.870611901240268,7.308243995073576,22.493246053368097,-1.928396644183816,19233.065401913045,-1.309692301558477,0.3358936278801412,1.7508245446924633,0.0476190476190476,0.0,0.0634777534298451,0.1126612876130947,giovani,env1,standing_b
15.822315983672343,7.223165163297335,22.129583039253315,-1.993083148167761,19058.74727799708,-1.3489746257392607,0.4445701237539987,1.6529901504089244,0.0476190476190476,0.0,0.0610656596279257,0.110157262230063,giovani,env1,standing_b
15.553037843154788,7.1482140500468345,22.02751216018424,-1.900768541888164,18458.6188661212,-1.3120846993771391,0.3515958160008088,1.756951099960453,0.0476190476190476,0.0,0.0630383038623077,0.1122859571290547,giovani,env1,standing_b
15.608833217045396,7.152415311990884,21.901487604897085,-1.9228585389734203,18571.941309142712,-1.3315998543134404,0.3879446223614708,1.7307781303528529,0.0476190476190476,0.0,0.0625837779820063,0.1117766014428797,giovani,env1,standing_b
16.13395734882377,7.699547139864122,25.049498772615387,-1.834801543983368,20134.01917123722,-1.0856255051017134,-0.0050884149654764,2.0371406003856736,0.0476190476190476,0.0,0.0668757960228895,0.1152028714332936,giovani,env1,standing_b
15.801891080022775,7.345206505298544,23.14963628596225,-1.8705774167480225,19130.06467955416,-1.2463525811804106,0.2279405531687239,1.892474621487243,0.0476190476190476,0.0,0.0646304994810762,0.1136798739785575,giovani,env1,standing_b
16.29338178971308,7.555569770495867,23.66590332917828,-1.9480451468347464,20321.33825623764,-1.2604184657899775,0.2559415584351101,1.8772977394250288,0.0476190476190476,0.0,0.0645991636434413,0.1135154173946965,giovani,env1,standing_b
16.21182315568119,7.478967412213855,23.043025986043407,-1.9836349626810053,20081.76430579437,-1.29254146277078,0.3181169668926613,1.7569511000859075,0.0476190476190476,0.0,0.0633715919221199,0.1124650832293814,giovani,env1,standing_b
16.505478734111026,7.930703789063471,25.88427459591164,-1.8712422530099284,21125.59412241959,-1.0546039231783026,-0.0496012396220728,2.043932195745477,0.0476190476190476,0.0,0.0676638582910076,0.1157438190913446,giovani,env1,standing_b
16.155939757733364,7.385591219109983,23.24530291810945,-2.0752113346174417,19880.36486801217,-1.3369198351311449,0.4544273835427743,1.814153597976819,0.0476190476190476,0.0,0.0602902126071904,0.109040820059599,giovani,env1,standing_b
16.206288750162482,7.857506047193544,26.003054802950285,-1.8123885717089896,20436.20436912555,-0.990210128005829,-0.1217681707415008,2.0908702766629523,0.0476190476190476,0.0,0.0683012895622442,0.1161367665270106,giovani,env1,standing_b
15.709646708509036,7.151841166478853,22.261743166518805,-2.011804100878523,18770.33540193276,-1.3640443562632942,0.488084285621484,1.777733564106854,0.0476190476190476,0.0,0.0608097283765354,0.109765182956155,giovani,env1,standing_b
16.16321018200982,7.451440864335826,23.05585020243099,-1.9586736734745616,19956.720063578745,-1.2942886354746832,0.3142489957722212,1.8138675741249004,0.0476190476190476,0.0,0.0636606551877079,0.1127929376737289,giovani,env1,standing_b
15.40113793472053,7.192513417494585,22.919758926652733,-1.8000069369124496,18202.419833543023,-1.2155434099896614,0.1796090757837189,1.9271932657369208,0.0476190476190476,0.0,0.0651199723422573,0.1140707793143212,giovani,env1,standing_b
15.739800502928976,7.205659695064106,21.98836816699288,-1.93960227260992,18878.759645323706,-1.340413139065029,0.4022233367290324,1.6597289831180306,0.0476190476190476,0.0,0.06254821432646,0.1117210047219574,giovani,env1,standing_b
16.38146072677875,7.70194021047975,24.702069084428526,-1.890184272953806,20643.34472857437,-1.181166069245575,0.1227026767628349,1.924176959336493,0.0476190476190476,0.0,0.0661063960973913,0.1148183162159783,giovani,env1,standing_b
15.95864270011196,7.271181504262612,22.150447577319166,-1.999900501369957,19375.54650975935,-1.364441757872025,0.4615959229497579,1.6422615412008883,0.0476190476190476,0.0,0.0615929283450487,0.1106890087699696,giovani,env1,standing_b
15.675317251389748,7.154091790287848,21.725235426032,-1.9664383504836604,18704.485817361605,-1.3530068839010172,0.4432917412524593,1.6422615410612975,0.0476190476190476,0.0,0.0617273254709689,0.1108668747494803,giovani,env1,standing_b
15.603567249763689,7.129017936275982,21.62289728053129,-1.957124765603156,18540.535082179475,-1.3425356500357055,0.4275763292388777,1.652990150244528,0.0476190476190476,0.0,0.0613728977959632,0.1105520053836205,giovani,env1,standing_b
15.36712086746709,7.192850404681937,22.941247259816624,-1.793198116394097,18136.786544066963,-1.1960053972903653,0.1550353582964931,1.937980506113662,0.0476190476190476,0.0,0.0647967973128839,0.1137803874734576,giovani,env1,standing_b
15.925169254409736,7.2905908880269665,23.35529750266668,-2.1025706831126856,19326.11507052528,-1.31743692010238,0.4637331692719479,1.833418732136456,0.0476190476190476,0.0,0.0587483503274337,0.1068422662829634,giovani,env1,standing_b
