type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,899514,b2:1f:e7:2b:79:66,-42,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,183758407,0,83,0,128,1,"[83,-80,4,0,6,-34,4,-31,2,-28,0,-24,-1,-19,-2,-15,-3,-12,-3,-9,-2,-5,-1,-2,1,2,4,5,6,7,8,8,10,9,12,10,14,9,14,8,15,7,15,7,15,6,15,4,13,3,12,2,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-8,-13,-7,-15,-6,-18,-5,-20,-4,-23,-4,-25,-3,-27,-2,-28,-1,-30,1,-32,2,-33,3,-33,4,-33,6,-33,7,-33,8,-33,9,-34,10,-34,10,-34,11,-34,11,-35,12,-36,12,-38,12,-38,11,-38,10,-39]"
CSI_DATA,899516,b2:1f:e7:2b:79:66,-42,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,183768431,0,83,0,128,1,"[83,-80,4,0,-11,-33,-11,-30,-11,-26,-11,-22,-10,-17,-9,-13,-8,-10,-5,-8,-3,-5,0,-2,3,0,6,2,9,2,12,2,14,1,16,1,17,0,18,-2,18,-3,17,-4,16,-5,15,-5,13,-6,11,-6,10,-6,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-12,-10,-12,-12,-12,-14,-13,-17,-13,-20,-14,-22,-14,-24,-14,-26,-14,-28,-13,-30,-12,-31,-12,-32,-11,-33,-9,-33,-9,-34,-8,-34,-7,-35,-7,-36,-7,-36,-6,-36,-6,-37,-6,-38,-6,-40,-7,-40,-8,-40,-9,-40]"
CSI_DATA,899518,b2:1f:e7:2b:79:66,-42,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,183779627,0,83,0,128,1,"[83,-80,4,0,-5,32,-3,30,-1,26,0,22,1,18,1,14,1,11,1,7,0,4,-2,1,-4,-2,-7,-5,-9,-6,-11,-7,-14,-8,-16,-8,-17,-7,-18,-6,-18,-5,-18,-5,-18,-4,-17,-3,-15,-1,-14,0,-12,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,12,6,14,5,16,4,19,3,21,3,24,2,26,1,27,0,29,-1,31,-2,32,-3,32,-4,32,-5,32,-6,33,-7,33,-8,33,-9,33,-9,34,-10,34,-10,35,-10,36,-11,37,-10,38,-9,38,-8,38]"
CSI_DATA,899520,b2:1f:e7:2b:79:66,-41,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,183788727,0,83,0,128,1,"[83,-80,4,0,30,-3,27,-4,23,-5,20,-5,17,-5,13,-5,9,-4,6,-3,3,-1,0,1,-1,4,-2,6,-3,9,-4,12,-4,14,-3,15,-3,16,-2,16,-1,17,0,16,2,16,3,14,3,13,3,11,3,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,10,-8,12,-8,14,-8,17,-8,19,-7,21,-7,23,-6,25,-6,26,-5,28,-5,29,-4,30,-3,30,-3,30,-2,30,-1,31,-1,31,0,32,1,33,1,33,2,33,2,34,2,35,2,36,1,36,0,35,-1]"
CSI_DATA,899522,b2:1f:e7:2b:79:66,-38,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,183798997,0,83,0,128,1,"[83,-80,4,0,-1,-13,-1,-12,-1,-11,-1,-9,-1,-7,-1,-6,-1,-5,0,-4,1,-3,1,-2,2,-1,3,0,4,0,5,0,6,0,7,0,7,0,7,-1,7,-1,7,-2,7,-2,6,-2,5,-2,4,-3,4,-3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-3,-5,-3,-6,-2,-7,-2,-8,-2,-9,-2,-10,-1,-11,-1,-11,-1,-12,0,-13,0,-13,0,-13,0,-13,1,-13,1,-14,1,-14,1,-14,2,-14,2,-14,2,-14,2,-15,2,-15,2,-15,2,-15,1,-15,1,-15]"
CSI_DATA,899524,b2:1f:e7:2b:79:66,-38,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,183809733,0,83,0,128,1,"[83,-80,4,0,-1,-13,-2,-12,-2,-10,-2,-8,-2,-7,-1,-5,-1,-4,0,-3,0,-3,1,-2,2,-1,4,0,5,0,5,0,6,-1,7,-1,7,-1,7,-2,7,-2,7,-2,7,-3,6,-3,5,-3,4,-3,4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-3,-5,-3,-6,-2,-7,-2,-8,-2,-9,-2,-10,-2,-11,-2,-11,-1,-12,-1,-13,-1,-13,0,-13,0,-14,0,-14,0,-14,0,-14,1,-14,1,-14,1,-14,1,-14,1,-15,1,-15,1,-15,1,-15,0,-15,0,-16]"
CSI_DATA,900734,b2:1f:e7:2b:79:66,-42,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,189821228,0,83,0,128,1,"[83,-80,4,0,-36,7,-33,8,-30,8,-27,8,-23,9,-20,9,-16,9,-12,8,-8,6,-5,4,-3,1,-2,-2,0,-5,1,-8,2,-11,1,-13,1,-15,1,-16,-1,-17,-2,-18,-4,-17,-5,-17,-6,-15,-6,-14,-6,-13,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-7,8,-9,9,-12,10,-15,11,-18,12,-20,13,-22,13,-24,14,-26,15,-28,15,-29,15,-30,15,-30,14,-30,13,-29,13,-29,12,-29,11,-30,9,-31,8,-31,7,-32,6,-33,5,-35,4,-36,3,-37,4,-37,4]"
CSI_DATA,900736,b2:1f:e7:2b:79:66,-42,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,189828962,0,83,0,128,1,"[83,-80,4,0,3,-35,2,-34,0,-31,-2,-28,-3,-24,-4,-21,-5,-18,-5,-14,-5,-11,-3,-7,-2,-3,1,0,3,2,5,4,8,5,10,6,12,6,14,5,15,5,16,4,16,3,16,2,15,0,14,-1,13,-2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-8,-9,-7,-11,-7,-14,-8,-17,-8,-20,-9,-23,-9,-25,-9,-27,-9,-29,-9,-31,-9,-32,-9,-32,-8,-32,-7,-32,-6,-32,-5,-32,-4,-31,-2,-32,-1,-31,1,-31,2,-32,3,-33,4,-35,5,-36,5,-36,4,-38]"
CSI_DATA,900738,b2:1f:e7:2b:79:66,-38,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,189838400,0,83,0,128,1,"[83,-80,4,0,-15,0,-15,1,-13,1,-12,2,-11,2,-9,3,-7,2,-6,2,-4,2,-3,1,-2,0,-1,-1,0,-2,0,-4,1,-5,1,-6,0,-6,0,-7,0,-7,-1,-8,-2,-8,-2,-7,-2,-7,-3,-6,-3,-6,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-4,2,-5,2,-6,2,-8,2,-9,3,-10,3,-11,3,-12,3,-12,3,-13,3,-14,3,-14,3,-14,3,-14,2,-14,2,-14,2,-13,2,-13,1,-14,0,-14,0,-14,0,-14,-1,-15,-1,-16,-1,-16,-2,-16,-2]"
CSI_DATA,900740,b2:1f:e7:2b:79:66,-38,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,189848801,0,83,0,128,1,"[83,-80,4,0,4,12,4,11,5,10,5,9,5,7,4,6,4,5,3,4,2,2,1,1,0,1,-1,0,-3,0,-4,0,-4,0,-5,0,-6,0,-7,1,-7,1,-7,2,-6,2,-6,2,-6,3,-5,3,-5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,4,3,4,5,5,6,6,6,6,7,7,8,7,9,7,9,7,9,7,10,7,10,6,10,6,10,6,10,5,10,5,10,5,10,4,11,4,11,3,11,3,12,3,13,3,13,4,13]"
