amplitude_1,phase_1,amplitude_2,phase_2,amplitude_3,phase_3,amplitude_4,phase_4,amplitude_5,phase_5,amplitude_6,phase_6,amplitude_8,phase_8,amplitude_9,phase_9,amplitude_10,phase_10,amplitude_11,phase_11,amplitude_12,phase_12,amplitude_13,phase_13,amplitude_14,phase_14,amplitude_15,phase_15,amplitude_16,phase_16,amplitude_17,phase_17,amplitude_18,phase_18,amplitude_19,phase_19,amplitude_20,phase_20,amplitude_22,phase_22,amplitude_23,phase_23,amplitude_24,phase_24,amplitude_25,phase_25,amplitude_27,phase_27,amplitude_28,phase_28,amplitude_29,phase_29,amplitude_30,phase_30,amplitude_31,phase_31,amplitude_32,phase_32,amplitude_33,phase_33,amplitude_34,phase_34,amplitude_35,phase_35,amplitude_36,phase_36,amplitude_37,phase_37,amplitude_38,phase_38,amplitude_39,phase_39,amplitude_41,phase_41,amplitude_42,phase_42,amplitude_43,phase_43,amplitude_44,phase_44,amplitude_45,phase_45,amplitude_46,phase_46,amplitude_47,phase_47,amplitude_48,phase_48,amplitude_49,phase_49,amplitude_50,phase_50,amplitude_51,phase_51,amplitude_52,phase_52,local_timestamp,user,position,environment,weight,capture_id,amplitude_var,amplitude_skew,amplitude_kurtosis,phase_var,phase_skew,phase_kurtosis
0.09172311962728197,0.1654000886940269,0.08945415804309084,0.17197018237493117,0.07971627182735329,0.16572856196445,0.07145389117874755,0.1680081788982184,0.06748334958643114,0.1744493696772235,0.06248176232046544,0.17295429421279207,0.0430981980200995,0.1757540885212166,0.03879387478826543,0.17547097746230186,0.030774243471993985,0.171081058098402,0.0261766939608926,0.17977330133081068,0.016066823128335475,0.18441567410693713,0.011974246969010442,0.1946475823170591,0.01852333931192595,0.1961010974100594,0.027290944244422577,0.20507839660957286,0.04137046173477876,0.2094376888216395,0.045475756977663234,0.2078044237724312,0.06697457593910176,0.20718395561088215,0.06731364388659943,0.2090741828771349,0.07592751167517624,0.20748537762557617,0.09969955661086431,0.2066683450305906,0.10841283293853794,0.20411375549559682,0.11196178324189424,0.20745454854546153,0.11588817615279251,0.20523690049374194,0.0,-0.39287105460199145,0.0,-0.39287105460199145,0.0,-0.39287105460199145,0.0,-0.39287105460199145,0.0,-0.39287105460199145,0.0,-0.39287105460199145,0.0,-0.39287105460199145,0.0,-0.39287105460199145,0.0,-0.39287105460199145,0.03784247601219766,-0.31017962078468797,0.03543736733595357,-0.2953120682504897,-0.023655106061376333,-0.29440626843411294,-0.13033153549402382,-0.2680595642412807,-0.18697399751055255,-0.24188770790368586,-0.16877684379965738,-0.23924007339921832,-0.12088654075484018,-0.2412126531569473,-0.10191148039851376,-0.24089760090933265,-0.06887563559046053,-0.24166606153745004,-0.05384893438467882,-0.24313479506883137,-0.05813401805422891,-0.2440696969703358,-0.0456390507671827,-0.2460713496131085,-0.03927651097967591,-0.24746649015981725,-0.035755485642046156,-0.2488671777572112,-0.034542547861412615,-0.24984754220919533,-0.019409021958107012,-0.25267092008325703,-105751655,giovani,unknown,unknown,1.0,55eddff2-110c-4233-8d8f-b9c90cc26247,0.004833132277392463,-0.8305078827683373,0.519047283488236,0.06378146415003348,-0.024986066846234896,-1.8403392136919297
0.09206346579507037,0.16803310291711668,0.08982538005846867,0.17459498468500018,0.08003455790077782,0.16834174714540395,0.07170677467633084,0.1706557695513731,0.06772529874132148,0.17709221739660724,0.06275032857082628,0.17555621852815897,0.043212200443322885,0.17838943289021808,0.03888127201208663,0.17809138743984923,0.030827297850067915,0.17369770601820156,0.02616181899185566,0.18240420648788994,0.01599492803178753,0.1870771834721965,0.01187752564315418,0.1973703078748265,0.018501478794185764,0.19886338993960495,0.02734056583223375,0.20786069340685964,0.041522425337333635,0.21226945354266402,0.0456555520012215,0.2106037727344919,0.0671028372518082,0.20997296078088395,0.06748517238983089,0.21192481931021417,0.07625889998666122,0.21031317698628565,0.10007206374440826,0.20951843519066324,0.1089071313134445,0.2069292583275298,0.11243029479933545,0.21031550438622607,0.11650882790828415,0.20810376811323153,0.0,-0.3937693653505909,0.0,-0.3937693653505909,0.0,-0.3937693653505909,0.0,-0.3937693653505909,0.0,-0.3937693653505909,0.0,-0.3937693653505909,0.0,-0.3937693653505909,0.0,-0.3937693653505909,0.0,-0.3937693653505909,0.037587570938264654,-0.3098342685288642,0.03539707231060986,-0.2949179738226913,-0.024225610126784,-0.2940229990125615,-0.13077615736497483,-0.26755726508576566,-0.18767737042825508,-0.24119717400973226,-0.1695149232865762,-0.2385002557593377,-0.12126232175398866,-0.24049383428503146,-0.10234434439786778,-0.24016269727774006,-0.06892856295208137,-0.24092130577430512,-0.05389072077316081,-0.24241010628334014,-0.05826199799917101,-0.24334381510093675,-0.04570933922457475,-0.24535677970859943,-0.03929511175257176,-0.24677260549202182,-0.035792107336984486,-0.24817475522590615,-0.03451576849749856,-0.24915942911037622,-0.019329495077103458,-0.2520052086138281,-105737681,giovani,unknown,unknown,1.0,55eddff2-110c-4233-8d8f-b9c90cc26247,0.004868121970058135,-0.8297369396647438,0.5224282819937014,0.06449059791641101,-0.026223888043635988,-1.8387005941195984
0.09238773345856988,0.17062960853295708,0.09018003987276761,0.1771832633606525,0.08033704616385254,0.17091862701086918,0.07194464443654601,0.1732666492409306,0.06795230964300192,0.17969828412839495,0.06300387230706088,0.17812181381014436,0.043313266849114185,0.18098806271946724,0.038956104728838974,0.18067525018417255,0.03086821091811138,0.17627799590410048,0.026135694424214095,0.184998438731666,0.01591245014632683,0.18970168133949,0.011770479456873114,0.2000554299124587,0.01846883449369599,0.20158756210326012,0.027378244784139152,0.21060430538505742,0.041661012372350384,0.21506211078434068,0.04582201780368054,0.21336408956487132,0.06721758693083607,0.2127230217420048,0.06764250788525848,0.2147358324903844,0.0765743601197842,0.21310146022897078,0.10042791337081484,0.2123287188753792,0.10938311756271175,0.20970548099491498,0.11288058434587189,0.2131368413289837,0.11710969343740113,0.2109306172316824,0.0,-0.39466044944881773,0.0,-0.39466044944881773,0.0,-0.39466044944881773,0.0,-0.39466044944881773,0.0,-0.39466044944881773,0.0,-0.39466044944881773,0.0,-0.39466044944881773,0.0,-0.39466044944881773,0.0,-0.39466044944881773,0.03733144771781128,-0.3094957187645678,0.035347534907574585,-0.2945312176924599,-0.02479822780631859,-0.29364687966969183,-0.13122299494696593,-0.2670634027485641,-0.18838031764995122,-0.24051730714278782,-0.17025298914553924,-0.2377715401877382,-0.1216431224732535,-0.2397861125446061,-0.10278203490271293,-0.23943896151472618,-0.0689912225714939,-0.24018779041825636,-0.05394293294059213,-0.24169646488385754,-0.05839915382277647,-0.2426291487025222,-0.04578972684863296,-0.24465332458855896,-0.03932459433708101,-0.24608964458681898,-0.035840042512558526,-0.2474932495565656,-0.03450076735089521,-0.248482208912888,-0.01926245960641152,-0.2513501736117821,-105731986,giovani,unknown,unknown,1.0,55eddff2-110c-4233-8d8f-b9c90cc26247,0.004902692971239477,-0.8290667254836509,0.5258440032828031,0.06519467295667741,-0.027442827737331078,-1.8370860027184437
0.0926960489972383,0.17318972668995825,0.09051826685785408,0.1797351388595247,0.08062386388722108,0.17345932207550233,0.0721676260282451,0.17584093956490698,0.06816450848258167,0.18226769099434,0.06324252011981887,0.18065119974783744,0.04340151859877819,0.18355009817765433,0.03901849373658329,0.18322268526261992,0.030897102111388026,0.17882204664173457,0.02609843527802499,0.18755611692218704,0.015819499818105064,0.19228928686047855,0.011653214089447174,0.20270306850309877,0.0184255076854994,0.20427373652187128,0.027404082538041247,0.21330935927127478,0.041786326710957555,0.21781578771427892,0.045975255443910276,0.21608550455740122,0.06731892733397711,0.21543426956032538,0.06778575646074829,0.21750735629822823,0.0768740030913465,0.21585036155191312,0.10076721978486372,0.21509933270590934,0.10984091269117122,0.21244255946675877,0.11331277375992482,0.21591869627724303,0.11769089963118344,0.2137175866054513,0.0,-0.39554431852437344,0.0,-0.39554431852437344,0.0,-0.39554431852437344,0.0,-0.39554431852437344,0.0,-0.39554431852437344,0.0,-0.39554431852437344,0.0,-0.39554431852437344,0.0,-0.39554431852437344,0.0,-0.39554431852437344,0.03707418086584653,-0.30916394142505194,0.03528889153866154,-0.2941517706296211,-0.02537284113377828,-0.2932778834615483,-0.1316719309410482,-0.26657795159291925,-0.18908274975762696,-0.23984807537211209,-0.17099095389408353,-0.23705389242352143,-0.12202884252441594,-0.23908945230598821,-0.10322445210104979,-0.23872635722191424,-0.06906349790321097,-0.23946547844403732,-0.05400545097386038,-0.24099383392950033,-0.058545369172446036,-0.24192565979632308,-0.04588009259620322,-0.24396094602615578,-0.03936483435968765,-0.24541756937506934,-0.035899162289952484,-0.24682262227466964,-0.03449741260884832,-0.24781584282672273,-0.019207780352661845,-0.2507057762351666,-105720634,giovani,unknown,unknown,1.0,55eddff2-110c-4233-8d8f-b9c90cc26247,0.004936838760331412,-0.8284956264922856,0.5292947619481052,0.06589356541247025,-0.028643160810311884,-1.8354951347576631
0.0929885389109776,0.17571357966463771,0.09084019051831518,0.18225073277243492,0.08089513845206196,0.17596395397517414,0.0723758451086587,0.1783787632545268,0.06836202154103385,0.1848005602570167,0.06346639869123248,0.183144497157871,0.043477077086786116,0.1860756605748076,0.03906855985619003,0.18573381337911504,0.030914090877864526,0.18132997824420513,0.026050156570586167,0.1900773610635352,0.015716187391086624,0.19484012034152776,0.011525835229065692,0.20531334488842162,0.01837159968758725,0.20692203699236583,0.02741818062084114,0.2159759829790204,0.041898472357404466,0.22053061269745916,0.046115366118819286,0.21876814919161358,0.0674069609586549,0.21810683648011095,0.06791502435394903,0.22023952580940942,0.07715794011657906,0.2185600163422022,0.10109009749243765,0.2178304144947585,0.11028063795876461,0.21514063088556903,0.11372698516722982,0.2186612073146156,0.11825257367215891,0.21646481618361268,0.0,-0.39642098439813794,0.0,-0.39642098439813794,0.0,-0.39642098439813794,0.0,-0.39642098439813794,0.0,-0.39642098439813794,0.0,-0.39642098439813794,0.0,-0.39642098439813794,0.0,-0.39642098439813794,0.0,-0.39642098439813794,0.03681584461550716,-0.30883890621354615,0.03522127844270282,-0.29377960314308765,-0.025949332501821888,-0.29291598317946116,-0.1321228483482408,-0.2661008856587239,-0.18978457760158549,-0.23918944639192533,-0.17172873030500443,-0.23634727783039094,-0.12241938163170726,-0.2384038175675,-0.10367149630669,-0.23802484763082218,-0.06914527239526336,-0.2387543324564305,-0.05407815494032992,-0.24030217611666405,-0.05870052771358393,-0.2412333100350615,-0.045980315426682634,-0.24327960543043506,-0.03941570743255861,-0.24475634142928573,-0.035969337769044124,-0.24616283454849971,-0.03450557243360058,-0.2471602917053867,-0.01916532208988023,-0.2500719772922777,-105709105,giovani,unknown,unknown,1.0,55eddff2-110c-4233-8d8f-b9c90cc26247,0.004970553084015779,-0.8280220424805083,0.5327807358723144,0.06658715427828989,-0.0298251600807673,-1.83392768535108
0.09326532980962532,0.1782012908507164,0.09114594048069964,0.18473016781255897,0.08115099733951607,0.17843264545612803,0.07256942741298426,0.1808802441632795,0.06854497517871835,0.187297015308936,0.06367563478440413,0.1856018279736775,0.043540063730741,0.18856487235150082,0.03910642392138354,0.18820875636342205,0.030919296668407793,0.18380191184138778,0.025990973307051746,0.192562292293152,0.01560262319810924,0.19735430323299988,0.011388448564357327,0.20788638146782323,0.01830721185279655,0.20953258847669168,0.02742064064033033,0.21860430559681338,0.04199755344074033,0.22320671528475164,0.04624245115521663,0.22141215612101678,0.0674817904337119,0.22074085591202106,0.06803041794374506,0.22293247728261212,0.07742628260011107,0.22123056116365394,0.10139666120119717,0.22052210323346316,0.11070241487059297,0.21779983355510438,0.11412334093081897,0.2213645136924675,0.11879484302382937,0.21917244709545924,0.0,-0.39729045908277777,0.0,-0.39729045908277777,0.0,-0.39729045908277777,0.0,-0.39729045908277777,0.0,-0.39729045908277777,0.0,-0.39729045908277777,0.0,-0.39729045908277777,0.0,-0.39729045908277777,0.0,-0.39729045908277777,0.036556512911713156,-0.3085205826057277,0.03514483167400775,-0.2934146854833191,-0.02652758467181805,-0.29256115135229094,-0.13257563047929175,-0.2656321786646779,-0.19048571230749783,-0.23854138752418735,-0.17246623141323175,-0.235651661399658,-0.12281463963988927,-0.2377291719585829,-0.10412306796728975,-0.2373343956060609,-0.06923642949877057,-0.23805431469352772,-0.054160924897723096,-0.239621453782271,-0.05886451313916403,-0.24055206070628243,-0.046090274312024344,-0.24260926384966788,-0.03947708916382627,-0.24410592196696557,-0.03605044003908048,-0.24551384719250782,-0.034525114973351034,-0.2465155160492974,-0.01913494957072354,-0.24944873724505992,-105701566,giovani,unknown,unknown,1.0,55eddff2-110c-4233-8d8f-b9c90cc26247,0.005003829951993551,-0.8276443878723277,0.5363019743994197,0.06727532138583946,-0.03098909600785461,-1.8323833499863764
0.09352654840249124,0.18065298474817998,0.09143564648280347,0.18717356780457098,0.08139156812015916,0.18086552036410397,0.07274849874401965,0.1833455072559407,0.06871349582494939,0.18975718066162628,0.06387035523293867,0.18802331523470941,0.04359059996138785,0.19101785706802446,0.039132206768831036,0.19064763716037428,0.0309128389270267,0.18623796966920647,0.02592100047109106,0.19501103287112725,0.015478917551985058,0.19983195811850948,0.011241159775958052,0.21042230178757437,0.018232445560742,0.21210551709072162,0.02741156427711509,0.22119445737675858,0.04208367420652523,0.22584422620140088,0.04635661200170451,0.22401765916133817,0.06754351851122836,0.22333646242128674,0.06813204374174253,0.22558634814744785,0.07767914212697075,0.22386213374469685,0.1016870258112887,0.22317453908025728,0.11110636516699911,0.22042030692809284,0.11450196364103685,0.2240287558175401,0.11931783542019014,0.22184062163797097,0.0,-0.3981527547813571,0.0,-0.3981527547813571,0.0,-0.3981527547813571,0.0,-0.3981527547813571,0.0,-0.3981527547813571,0.0,-0.3981527547813571,0.0,-0.3981527547813571,0.0,-0.3981527547813571,0.0,-0.3981527547813571,0.03629625940486873,-0.30820893985220515,0.03505968709088157,-0.2930569876447959,-0.027107480783636194,-0.29221336024868894,-0.13303016096439257,-0.26517180401046586,-0.19118606528342177,-0.23790386572139408,-0.17320337052267284,-0.2349670077532634,-0.12321451652230286,-0.237065478742927,-0.10457906767234965,-0.23665496364854707,-0.06933685267747912,-0.23736538703000487,-0.05425364090396774,-0.23895162890703203,-0.05903720917926147,-0.2398818727357004,-0.04620984824670671,-0.2419498819747152,-0.03954885516783499,-0.24346627185393716,-0.03614234018931672,-0.24487562067069976,-0.03455590837317673,-0.2458814760091948,-0.01911652753767626,-0.24883601621252055,-105691961,giovani,unknown,unknown,1.0,55eddff2-110c-4233-8d8f-b9c90cc26247,0.005036663632740189,-0.8273610926395406,0.5398584060054858,0.06795795138805091,-0.03213523643424598,-1.8308618249990916
0.09377232148793992,0.18306878695230588,0.09170943836300147,0.1895810576737492,0.0816169784435205,0.18326270363342897,0.07291318496184307,0.1857746785975604,0.06886770996760838,0.19218118193467867,0.06405068693052089,0.190409083075625,0.04362880721266963,0.19343473939352207,0.0391460292282773,0.1930505798190678,0.030894837081158907,0.18863827505887318,0.025840353015591636,0.19742370616945226,0.015345180736642905,0.2022732087041431,0.011084074528117804,0.21292123052993864,0.0181474022097832,0.21464095009312364,0.027391053276574092,0.22374656972308818,0.042156939008573445,0.22844327733547642,0.04645795022060234,0.2265847932787346,0.06759224805837354,0.22589379171585577,0.06822000838378904,0.22820127699233028,0.07791663045361932,0.2264548729662273,0.10196130640608683,0.22578786334770748,0.11149261081368411,0.22300219159392018,0.11486297610559103,0.22665407523954115,0.1198216788552835,0.22446948326325428,0.0,-0.39900788388595165,0.0,-0.39900788388595165,0.0,-0.39900788388595165,0.0,-0.39900788388595165,0.0,-0.39900788388595165,0.0,-0.39900788388595165,0.0,-0.39900788388595165,0.0,-0.39900788388595165,0.0,-0.39900788388595165,0.036035157444609306,-0.3079039469810139,0.03496598034420495,-0.29270647936850697,-0.02768890436537851,-0.29187258187937304,-0.13348632376284647,-0.26471973477895366,-0.1918855482267885,-0.23727684756939166,-0.17394006121302258,-0.23429328114681508,-0.12361891238888416,-0.23641270082161583,-0.10503939616118023,-0.23598651389873074,-0.06944642541726782,-0.23668751098041088,-0.05435618302701026,-0.23829266311872274,-0.059218499610549084,-0.23922270669056014,-0.0463389162576661,-0.24130142014240577,-0.039630881075350836,-0.24283735160772038,-0.036244909319617435,-0.24424811510003236,-0.03459782078591575,-0.24525813138956684,-0.019109920734206764,-0.24823377397415752,-105682000,giovani,unknown,unknown,1.0,55eddff2-110c-4233-8d8f-b9c90cc26247,0.005069048649285017,-0.827170603037455,0.5434498454987793,0.06863493174280201,-0.03326384636189881,-1.8293628079962854
0.09400277594302034,0.18544882414265756,0.09196744604962509,0.19195276343504789,0.08182735602764835,0.18562432127607478,0.07306361197354004,0.1881678853424171,0.06900774414280313,0.194569145844758,0.0642167568205393,0.1927592567154403,0.04365480691182973,0.19581564509509183,0.039148012112725665,0.1954177094820207,0.030865410532003666,0.19100295242609402,0.02574914585340694,0.19980043666123806,0.015201522998312348,0.20467817980764366,0.010917298460346458,0.21538329350225607,0.018052183209027652,0.21713901587419793,0.027359209440849887,0.22626077518066956,0.042217452300729916,0.2310040017262903,0.046546567479902955,0.22911369457797068,0.06762808204928998,0.2284129806345069,0.06829441862152764,0.2307774035523192,0.07813885949901886,0.22900891884943436,0.10221961824297116,0.22836221849031862,0.11186127399185845,0.2255456292662893,0.11520650133963807,0.22924061463870798,0.12030650157278693,0.2270591765659521,0.0,-0.3998558589762657,0.0,-0.3998558589762657,0.0,-0.3998558589762657,0.0,-0.3998558589762657,0.0,-0.3998558589762657,0.0,-0.3998558589762657,0.0,-0.3998558589762657,0.0,-0.3998558589762657,0.0,-0.3998558589762657,0.035773280073595114,-0.3076055728001236,0.03486384686607513,-0.29236313014445164,-0.028271739343052032,-0.29153878799941924,-0.1339440031726885,-0.2642759437384048,-0.19258407313135625,-0.23666029929020818,-0.17467621734653943,-0.2336304454726412,-0.12402772749414767,-0.2357708007362862,-0.1055039543308326,-0.23532900813983748,-0.06956503123561911,-0.2360206477024713,-0.054468431354593554,-0.23764451769547368,-0.05940826826575786,-0.23857452278301153,-0.046477357414192434,-0.24066383833892846,-0.039723042543733794,-0.24221912140090127,-0.03635801855101947,-0.24363129025382455,-0.03465072038301084,-0.2446454416520885,-0.019114993915882485,-0.24764196997340152,-105671464,giovani,unknown,unknown,1.0,55eddff2-110c-4233-8d8f-b9c90cc26247,0.005100979775015416,-0.8270713821808607,0.5470760007775302,0.06930615269633143,-0.03437518775778575,-1.8278859982344933
0.09421803871314283,0.18779322407204624,0.09220979955038786,0.19428881218213584,0.08202282864872304,0.1879505003706832,0.07319990572297815,0.19052525572294066,0.06913372492457397,0.1969212001945806,0.06436869188575685,0.19507396244664754,0.043668720469561766,0.19816070102685485,0.0391382762086662,0.19774915237429863,0.030824678644901286,0.19333212726024318,0.025647493848149676,0.20214134990989988,0.015048054536750267,0.20704699734756055,0.010740937179099696,0.21780861762599307,0.01794688997037018,0.2195998439446812,0.027316134620874705,0.22873720742348128,0.042265318628680236,0.2335265335527828,0.04662256554526142,0.23160450029056673,0.06765112355701136,0.23089416713493394,0.06835538131398573,0.23331486869693435,0.07834594133573428,0.23152441254359524,0.10246207674413868,0.23089774809211083,0.1122124770884285,0.22805076277085148,0.11553266255590551,0.23178851781334228,0.1207724320556371,0.2296098472706258,0.0,-0.40069669281825177,0.0,-0.40069669281825177,0.0,-0.40069669281825177,0.0,-0.40069669281825177,0.0,-0.40069669281825177,0.0,-0.40069669281825177,0.0,-0.40069669281825177,0.0,-0.40069669281825177,0.0,-0.40069669281825177,0.03551070002135201,-0.30731378589995734,0.03475342185850991,-0.2920269092141553,-0.02885587005018006,-0.2912119501105682,-0.13440308384025745,-0.2638404033447158,-0.1932815522941311,-0.23605418674490283,-0.1754117530747872,-0.23297846426285862,-0.12444086224513584,-0.23513974067230298,-0.10597264324399379,-0.23468240780112498,-0.06969255369105583,-0.23536475800040563,-0.05459026600399902,-0.23700715356907442,-0.05960639904310074,-0.23793728087349875,-0.0466250508377868,-0.24003709620323838,-0.039825215267071654,-0.24161154106452032,-0.03648153903625547,-0.24302510556518195,-0.034714475365312664,-0.24404336591907516,-0.019131611861443115,-0.2470605633210714,-105661977,giovani,unknown,unknown,1.0,55eddff2-110c-4233-8d8f-b9c90cc26247,0.005132452029506599,-0.8270619104767907,0.550736479172131,0.06997150726635751,-0.03546951938666827,-1.8264310969560669
0.09441823680180465,0.19010211555546108,0.09243662894185883,0.19658933207640247,0.08220352413071881,0.1902413690515608,0.07332219218063045,0.19284691903860315,0.06924577891464788,0.19923747386185928,0.06450661913802941,0.19735332762430172,0.04367066927020742,0.20047003511899036,0.03911694226635177,0.20004503579260763,0.030772760739760027,0.19562592611350468,0.025535511805031243,0.20444657255830784,0.014884885496510562,0.20937978833236587,0.010555096249505392,0.22019733092575902,0.017831623900569294,0.2220235649245193,0.027261930708431213,0.2311760012430574,0.04230064262179481,0.23601100812187667,0.046686046272017015,0.234057348762916,0.06766147574541434,0.23333749028180065,0.06840300341919935,0.23581381441794028,0.07853798818107041,0.23400149631384198,0.10268879748745226,0.2333945968541684,0.1125463426862194,0.23051773603281037,0.11584158315485056,0.23429792966731813,0.12121959901569018,0.23212164221910986,0.0,-0.40153039836273374,0.0,-0.40153039836273374,0.0,-0.40153039836273374,0.0,-0.40153039836273374,0.0,-0.40153039836273374,0.0,-0.40153039836273374,0.0,-0.40153039836273374,0.0,-0.40153039836273374,0.0,-0.40153039836273374,0.03524748969816001,-0.30702855465592327,0.03463484028221515,-0.29169778557319925,-0.02944118123735206,-0.2908920394635474,-0.13486345076971865,-0.2634130857436716,-0.19397789832225396,-0.23545847543643214,-0.17614658284534226,-0.2323373006924568,-0.12485821720933427,-0.2345194824619488,-0.1064453641368461,-0.2340466739611542,-0.0698288763925429,-0.23471980232825887,-0.05472156713175184,-0.23638053132829132,-0.05981277591565905,-0.23731094047416337,-0.04678187571198037,-0.2394211530304768,-0.03993727498627482,-0.2410145700914745,-0.03661534197023734,-0.24242952013043528,-0.03478895397384198,-0.24345186297694907,-0.019159639383830977,-0.2464895127988436,-105661609,giovani,unknown,unknown,1.0,55eddff2-110c-4233-8d8f-b9c90cc26247,0.005163460674377771,-0.8271406859290771,0.5544307933970996,0.07063089122490661,-0.0365470966682483,-1.8249978076876705
0.09460349726036484,0.192375628458969,0.0926480643589852,0.19885445233593238,0.08236957033511468,0.19249705649764265,0.0734305973334484,0.1951330056447793,0.06934403273224113,0.20151809678821675,0.06463066560807293,0.19959748065507507,0.043660774662003035,0.20274377636673876,0.03908413099012266,0.2023054880943548,0.030709776081531165,0.19788447658998365,0.02541331446174807,0.2067162323179051,0.014712125958257648,0.2116766808495384,0.01035988118713108,0.2225495625182909,0.017706486393361046,0.22441031053160862,0.027196699628248767,0.2335772925369009,0.04232352898500777,0.2384575618568011,0.04673711159724905,0.2364723794443732,0.06765924186120516,0.23574309023476755,0.06843739198587352,0.23827438381710286,0.07871511238824468,0.23644031352890055,0.10289989619732579,0.23585291058216187,0.11286299355423457,0.2329466940644992,0.11613338671485646,0.2367689961975641,0.12164813138341901,0.23459470935783994,0.0,-0.402356988744034,0.0,-0.402356988744034,0.0,-0.402356988744034,0.0,-0.402356988744034,0.0,-0.402356988744034,0.0,-0.402356988744034,0.0,-0.402356988744034,0.0,-0.402356988744034,0.0,-0.402356988744034,0.03498372118899015,-0.3067498472309574,0.03450823684541701,-0.2913757279737638,-0.03002755808171126,-0.2905790270604084,-0.13532498933253673,-0.2629939627732199,-0.19467302413985335,-0.23487313051253367,-0.17688062140846542,-0.23170691758239692,-0.1252796931225525,-0.23390998758762904,-0.10692201842688985,-0.23342176735107456,-0.06997388300885293,-0.23408574079324673,-0.05486221494328903,-0.2357646112221987,-0.06002728294073079,-0.2366954607522612,-0.04694771129211401,-0.2388159677754045,-0.04005909749913129,-0.24042816763993288,-0.03675929860049886,-0.24184449271259206,-0.034874024500509894,-0.24287089127971961,-0.019198941341177778,-0.2459287768627345,-105647740,giovani,unknown,unknown,1.0,55eddff2-110c-4233-8d8f-b9c90cc26247,0.005194001209175402,-0.8273062243283661,0.5581583671368002,0.07128420308085716,-0.03760817155630974,-1.8235858365043403
0.09477394717786877,0.19461389368858417,0.09284423598466465,0.20108430322444865,0.08252109515065532,0.1947176929214264,0.0735252471747848,0.19738364694157695,0.06942861300391134,0.20376319996806774,0.06474095833527976,0.20180655098628097,0.04363915794737578,0.20498205481937304,0.03903996302878065,0.20453063868667787,0.030635843870732905,0.2001079073347867,0.025281016479415518,0.20895045795779402,0.014529885930124367,0.21393780405461518,0.010155397449793093,0.22486544260140612,0.01757157882161094,0.2267602135705079,0.027120543330135704,0.235941218296867,0.04233408249073117,0.24086633228538604,0.04677586353186696,0.23884973287531458,0.0676445252259414,0.23811110823649081,0.06845865414507937,0.24069672109391851,0.07887742643759595,0.23884100864880323,0.1030954887356468,0.23827283617384407,0.11316255263795291,0.23533778295293298,0.11640819698246697,0.2392018644815205,0.12205815829764832,0.23702919772515574,0.0,-0.4031764772786041,0.0,-0.4031764772786041,0.0,-0.4031764772786041,0.0,-0.4031764772786041,0.0,-0.4031764772786041,0.0,-0.4031764772786041,0.0,-0.4031764772786041,0.0,-0.4031764772786041,0.0,-0.4031764772786041,0.0347194662474902,-0.3064776315780783,0.0343737459927597,-0.29106070492718567,-0.03061488619637921,-0.2902728836568793,-0.13578758527689774,-0.2625830059657647,-0.1953668429948638,-0.23429811676862658,-0.17761378382373846,-0.23108727740272633,-0.1257051908967694,-0.23331121718509068,-0.10740250772072894,-0.23280764835792303,-0.07012745727789525,-0.2334625331591147,-0.05501208970258941,-0.23515935316352346,-0.060249804269140415,-0.2360908005335926,-0.047122436915077635,-0.23822149905584838,-0.04019055867032101,-0.2398522925367655,-0.036913280237596775,-0.24126998174480127,-0.034969555298795335,-0.2423004089524767,-0.019249382647746897,-0.24537831364659635,-105633595,giovani,unknown,unknown,1.0,55eddff2-110c-4233-8d8f-b9c90cc26247,0.005224069367284329,-0.8275570593399892,0.5619185402876279,0.07193134406220632,-0.0386529924376508,-1.8221948922622897
