type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,294358,b2:1f:e7:2b:79:66,-41,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1467827570,0,83,0,128,1,"[83,-80,4,0,13,-4,12,-4,11,-4,11,-3,11,-2,11,-1,12,0,12,1,14,3,15,4,17,5,19,6,20,8,21,10,23,11,23,12,23,13,23,14,23,15,22,15,21,15,20,15,18,14,16,14,15,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,3,0,6,1,9,2,11,4,13,6,15,8,17,10,20,11,22,12,23,13,24,14,25,15,26,14,26,14,26,13,26,12,26,10,25,9,24,7,23,5,22,3,21,2,20,0,19,-2,18,-3]"
CSI_DATA,294360,b2:1f:e7:2b:79:66,-41,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1467837642,0,83,0,128,1,"[83,-80,4,0,-13,7,-12,7,-11,6,-11,5,-12,4,-12,3,-13,3,-14,2,-15,0,-17,-1,-20,-1,-22,-2,-24,-3,-25,-5,-26,-6,-27,-7,-28,-8,-27,-9,-27,-9,-27,-10,-26,-10,-25,-10,-23,-11,-21,-11,-19,-11,-5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,0,-4,0,-7,0,-11,-1,-14,-2,-16,-3,-18,-3,-21,-4,-24,-5,-27,-6,-28,-7,-29,-7,-30,-7,-31,-7,-31,-6,-31,-5,-30,-4,-30,-3,-29,-2,-27,0,-26,2,-24,3,-22,4,-21,5,-19,6,-18,7]"
CSI_DATA,294362,b2:1f:e7:2b:79:66,-38,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1467847972,0,83,0,128,1,"[83,-80,4,0,-3,5,-2,4,-2,4,-2,3,-3,3,-3,3,-4,3,-4,3,-5,3,-6,3,-7,4,-8,4,-8,4,-9,4,-10,4,-11,4,-11,4,-11,4,-11,4,-11,3,-11,3,-11,3,-10,2,-10,1,-9,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-3,1,-4,2,-5,2,-6,3,-7,3,-8,4,-9,4,-11,4,-11,5,-12,5,-12,5,-12,5,-12,5,-12,5,-11,6,-11,6,-10,6,-9,6,-8,6,-7,6,-7,6,-6,6,-5,6,-4,6]"
CSI_DATA,294364,b2:1f:e7:2b:79:66,-38,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1467857921,0,83,0,128,1,"[83,-80,4,0,0,-6,0,-6,0,-5,0,-5,0,-5,1,-5,1,-5,2,-6,2,-6,3,-6,4,-7,5,-7,6,-8,6,-8,7,-8,7,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-7,8,-6,7,-6,7,-5,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-2,1,-3,2,-3,3,-4,4,-5,5,-6,6,-6,7,-7,8,-8,8,-8,9,-9,9,-9,9,-9,9,-9,8,-9,8,-10,7,-10,7,-9,6,-9,5,-9,4,-9,3,-9,2,-8,2,-8,1,-8]"
CSI_DATA,294366,b2:1f:e7:2b:79:66,-38,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1467867685,0,83,0,128,1,"[83,-80,4,0,-4,-5,-3,-5,-3,-5,-3,-4,-2,-4,-2,-5,-1,-5,-1,-6,-1,-7,-1,-8,0,-9,0,-9,0,-10,1,-11,1,-12,2,-12,2,-13,2,-13,3,-13,3,-13,3,-12,3,-12,3,-11,3,-10,4,-9,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,0,-3,0,-5,0,-6,1,-8,1,-9,2,-10,2,-11,3,-12,3,-13,3,-14,3,-14,3,-14,3,-14,2,-14,2,-14,1,-14,1,-13,0,-12,-1,-11,-1,-11,-2,-10,-2,-9,-3,-8,-3,-8]"
CSI_DATA,294368,b2:1f:e7:2b:79:66,-41,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1467877610,0,83,0,128,1,"[83,-80,4,0,4,14,4,13,4,12,3,12,2,11,1,12,0,13,-2,15,-3,16,-5,18,-7,19,-9,21,-10,23,-12,25,-13,26,-15,26,-16,27,-16,27,-17,26,-18,25,-18,24,-18,22,-17,20,-17,18,-17,17,-5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-2,6,-4,9,-5,12,-7,16,-8,19,-10,22,-12,24,-14,26,-15,28,-15,30,-16,31,-16,31,-15,31,-14,31,-12,31,-11,31,-9,30,-7,28,-5,27,-3,26,-1,25,0,23,2,22,4,20]"
CSI_DATA,294370,b2:1f:e7:2b:79:66,-41,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1467888160,0,83,0,128,1,"[83,-80,4,0,-13,10,-12,9,-10,8,-10,7,-11,6,-12,6,-13,5,-14,4,-16,3,-18,2,-21,2,-24,1,-26,0,-27,-2,-29,-2,-30,-3,-31,-4,-31,-5,-31,-6,-31,-6,-30,-7,-28,-7,-26,-8,-24,-9,-23,-9,-6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,1,-4,1,-8,1,-11,1,-15,0,-18,0,-21,0,-24,-1,-27,-2,-30,-2,-32,-3,-33,-3,-34,-3,-35,-3,-35,-2,-35,-1,-34,0,-33,2,-32,3,-30,5,-28,6,-26,7,-24,8,-22,9,-20,10,-18,11]"
CSI_DATA,294372,b2:1f:e7:2b:79:66,-41,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1467897786,0,83,0,128,1,"[83,-80,4,0,8,-11,7,-10,7,-10,7,-9,8,-8,9,-7,10,-7,11,-6,12,-6,15,-6,17,-6,19,-5,21,-5,23,-4,25,-3,26,-3,27,-2,26,-1,26,-1,26,0,26,0,25,1,23,2,21,3,20,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,2,-2,6,-3,9,-3,12,-3,14,-3,17,-3,20,-3,23,-3,26,-3,28,-3,29,-3,30,-3,30,-3,30,-4,29,-5,28,-6,27,-7,26,-8,24,-9,22,-10,20,-10,19,-11,17,-12,15,-12,13,-13]"
CSI_DATA,294374,b2:1f:e7:2b:79:66,-42,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1467910688,0,83,0,128,1,"[83,-80,4,0,-15,-6,-14,-5,-13,-5,-12,-5,-12,-6,-11,-7,-11,-9,-11,-11,-11,-13,-11,-15,-12,-17,-12,-19,-12,-22,-12,-25,-12,-26,-11,-27,-10,-29,-10,-30,-9,-30,-8,-29,-7,-29,-6,-27,-5,-26,-4,-24,-3,-24,-1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-1,-3,-3,-5,-5,-7,-8,-9,-11,-10,-15,-11,-18,-12,-21,-14,-23,-15,-25,-16,-27,-16,-29,-17,-30,-17,-30,-18,-29,-18,-29,-19,-28,-19,-26,-20,-24,-20,-22,-20,-20,-20,-18,-20,-16,-20,-14,-20,-11,-19,-9]"
CSI_DATA,294974,b2:1f:e7:2b:79:66,-38,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1470900189,0,83,0,128,1,"[83,-80,4,0,-2,-6,-2,-6,-1,-5,-1,-5,-1,-5,0,-5,0,-6,0,-7,1,-7,2,-8,2,-8,3,-9,3,-10,4,-10,5,-11,5,-11,6,-11,6,-11,6,-11,6,-10,6,-10,6,-9,6,-8,6,-8,6,-7,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-2,1,-3,2,-4,2,-5,3,-7,4,-8,4,-8,5,-9,6,-10,6,-11,6,-11,7,-11,7,-11,6,-11,6,-12,5,-12,5,-12,4,-11,3,-11,2,-10,1,-10,1,-9,0,-9,0,-8,-1,-8]"
CSI_DATA,294976,b2:1f:e7:2b:79:66,-38,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1470907790,0,83,0,128,1,"[83,-80,4,0,-5,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-5,-3,-6,-3,-7,-3,-8,-3,-9,-3,-9,-3,-10,-3,-11,-3,-12,-3,-12,-2,-13,-2,-13,-2,-13,-1,-12,-1,-12,-1,-11,0,-11,0,-10,0,-10,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-2,-1,-2,-1,-3,-1,-4,-2,-6,-2,-7,-2,-9,-2,-10,-2,-11,-2,-12,-2,-13,-2,-13,-2,-13,-2,-13,-2,-13,-2,-13,-3,-13,-3,-12,-4,-12,-4,-11,-5,-10,-5,-9,-5,-8,-5,-7,-5,-7,-5,-6]"
CSI_DATA,294978,b2:1f:e7:2b:79:66,-38,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1470917779,0,83,0,128,1,"[83,-80,4,0,0,5,0,4,0,4,0,4,-1,4,-1,4,-1,5,-2,5,-2,6,-3,6,-4,7,-5,7,-5,8,-6,9,-6,9,-7,9,-7,9,-7,9,-7,9,-8,9,-8,8,-8,8,-7,7,-7,6,-7,6,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,-2,2,-3,3,-4,4,-4,5,-5,6,-6,7,-7,7,-8,8,-8,9,-8,9,-8,10,-8,10,-8,10,-8,10,-7,10,-6,10,-6,9,-5,9,-4,9,-3,8,-2,8,-2,8,-1,7,-1,7]"
CSI_DATA,294980,b2:1f:e7:2b:79:66,-41,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1470927847,0,83,0,128,1,"[83,-80,4,0,14,-4,13,-4,12,-3,12,-2,13,-2,13,-1,14,1,14,2,16,4,17,5,19,6,21,7,22,9,23,11,24,13,25,14,25,14,24,15,24,16,23,16,22,16,20,16,18,16,16,15,14,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,6,2,9,3,12,5,14,7,16,9,18,11,21,12,23,14,24,15,25,16,26,16,26,15,27,15,27,14,26,12,26,11,26,9,25,7,24,5,23,3,22,2,21,0,20,-1,19,-3]"
CSI_DATA,294982,b2:1f:e7:2b:79:66,-41,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1470937577,0,83,0,128,1,"[83,-80,4,0,12,8,11,8,10,8,9,8,9,8,9,9,8,11,8,13,8,15,8,17,8,18,8,20,7,22,8,25,7,27,6,27,6,28,5,29,4,29,4,28,3,27,2,26,1,24,-1,22,-2,21,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,6,2,9,3,12,3,16,3,19,3,21,4,24,4,26,4,28,4,30,4,30,5,29,6,29,6,29,7,28,8,27,9,25,10,23,11,21,12,20,13,18,13,16,14,14,14,12]"
CSI_DATA,294984,b2:1f:e7:2b:79:66,-38,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1470947642,0,83,0,128,1,"[83,-80,4,0,-1,-6,-1,-6,-1,-5,-1,-5,0,-5,0,-5,0,-6,1,-6,1,-7,2,-8,3,-8,3,-9,4,-9,4,-10,5,-10,6,-10,6,-10,6,-10,6,-10,6,-10,6,-10,6,-9,6,-8,6,-7,6,-7,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-2,1,-3,2,-4,3,-5,3,-6,4,-7,5,-8,6,-8,7,-9,7,-9,8,-10,8,-10,8,-10,7,-10,7,-11,6,-11,6,-11,5,-10,4,-10,3,-10,2,-9,2,-9,1,-8,1,-8,0,-8]"
CSI_DATA,294986,b2:1f:e7:2b:79:66,-41,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1470957631,0,83,0,128,1,"[83,-80,4,0,-12,-10,-11,-9,-10,-9,-10,-9,-9,-9,-9,-10,-9,-12,-8,-14,-8,-16,-8,-18,-8,-20,-8,-22,-7,-24,-7,-26,-7,-28,-6,-28,-5,-29,-5,-30,-4,-30,-3,-29,-2,-28,-2,-27,-1,-25,1,-23,2,-22,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-3,-2,-5,-2,-7,-3,-10,-3,-13,-2,-17,-2,-20,-2,-23,-2,-25,-2,-27,-2,-29,-2,-31,-2,-31,-3,-31,-4,-31,-5,-31,-6,-30,-7,-28,-8,-27,-9,-25,-11,-23,-11,-21,-12,-20,-13,-18,-13,-16,-14,-14]"
CSI_DATA,294988,b2:1f:e7:2b:79:66,-38,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1470967581,0,83,0,128,1,"[83,-80,4,0,-3,-6,-3,-5,-2,-5,-2,-5,-2,-5,-1,-5,-1,-6,-1,-7,0,-7,0,-8,0,-9,1,-9,1,-10,2,-11,2,-11,3,-12,3,-12,3,-12,4,-12,4,-11,4,-11,4,-10,4,-9,4,-9,4,-8,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-2,0,-3,1,-4,1,-5,2,-7,2,-8,2,-9,3,-10,4,-10,4,-11,4,-12,4,-12,4,-12,4,-12,3,-12,3,-12,2,-12,2,-12,1,-11,0,-10,0,-10,-1,-9,-2,-8,-2,-8,-2,-7]"
CSI_DATA,294990,b2:1f:e7:2b:79:66,-38,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1470977704,0,83,0,128,1,"[83,-80,4,0,5,-2,4,-2,4,-2,4,-1,4,-1,5,-1,5,0,5,1,6,1,6,1,7,2,8,2,9,3,9,4,10,4,10,5,10,5,10,6,10,6,9,6,9,6,8,6,7,6,7,5,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,3,1,5,1,5,2,6,3,7,4,8,4,9,5,10,5,10,6,10,5,11,5,11,5,11,5,10,4,10,4,10,3,10,2,9,2,9,1,8,0,8,0,7,-1,7,-1]"
CSI_DATA,294992,b2:1f:e7:2b:79:66,-41,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1470990769,0,83,0,128,1,"[83,-80,4,0,-18,-1,-17,-1,-16,-2,-15,-2,-15,-3,-16,-4,-16,-6,-16,-7,-17,-9,-18,-11,-20,-13,-21,-14,-22,-16,-23,-19,-24,-21,-24,-21,-24,-22,-23,-23,-22,-24,-22,-24,-20,-23,-19,-23,-17,-22,-14,-21,-13,-20,-3,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-3,-2,-5,-3,-7,-5,-10,-7,-12,-10,-14,-13,-15,-15,-17,-17,-20,-19,-21,-21,-22,-23,-23,-24,-24,-24,-25,-24,-25,-23,-26,-22,-26,-21,-26,-19,-26,-17,-26,-15,-26,-12,-25,-10,-24,-8,-23,-7,-23,-4,-22,-3]"
CSI_DATA,294994,b2:1f:e7:2b:79:66,-38,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1470997634,0,83,0,128,1,"[83,-80,4,0,1,-6,1,-5,1,-5,1,-5,2,-5,2,-5,3,-5,3,-5,4,-6,5,-6,6,-6,7,-6,7,-7,8,-7,9,-7,9,-7,9,-7,9,-7,10,-7,10,-6,10,-6,9,-5,9,-4,8,-4,8,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,-2,2,-2,3,-3,4,-3,5,-4,6,-4,7,-5,9,-5,10,-5,10,-6,11,-6,11,-6,11,-6,11,-6,10,-7,10,-7,9,-7,9,-7,8,-7,7,-7,6,-7,5,-7,4,-7,4,-7,3,-7]"
