data
"[83,-80,4,0,-13,13,-9,5,-6,-3,-4,-11,-2,-19,-2,-25,-2,-31,-3,-36,-4,-39,-5,-41,-6,-41,-6,-40,-6,-37,-5,-33,-4,-28,-1,-22,2,-16,5,-9,8,-3,11,4,14,10,17,15,18,20,18,23,17,26,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,3,16,3,22,3,28,3,32,2,36,1,38,0,38,-1,37,-2,35,-2,30,-3,24,-3,18,-2,11,-1,3,1,-5,4,-12,8,-18,13,-23,18,-27,23,-29,27,-31,30,-31,33,-30,34,-27,32,-24,30]"
"[83,-80,4,0,9,-15,7,-7,5,1,4,9,4,17,4,24,6,30,7,34,9,37,10,38,11,39,12,38,11,35,9,30,7,25,4,20,0,15,-4,9,-9,3,-13,-3,-16,-8,-20,-13,-22,-18,-22,-21,-22,-24,-6,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-11,-2,-17,-1,-23,-1,-29,0,-34,2,-37,3,-39,5,-39,6,-38,6,-35,7,-30,6,-25,5,-19,4,-11,1,-4,-2,3,-6,9,-11,14,-16,18,-22,22,-27,24,-32,24,-36,24,-38,23,-38,21,-37,19,-36]"
"[83,-80,4,0,-8,-11,-4,-7,2,-4,7,-1,12,2,17,3,21,3,24,3,26,3,28,2,28,2,27,1,25,1,22,1,18,2,14,3,9,4,4,5,-1,6,-6,7,-10,7,-14,8,-17,8,-20,7,-21,6,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-3,7,-4,11,-4,16,-5,20,-5,23,-4,26,-4,27,-3,27,-2,26,-2,24,-1,21,-1,17,-1,12,-1,7,-2,1,-4,-4,-6,-9,-8,-14,-11,-18,-13,-22,-16,-24,-19,-25,-20,-25,-21,-25,-21,-23,-20,-22]"
"[83,-80,4,0,5,16,0,9,-5,3,-11,-3,-17,-8,-23,-12,-28,-14,-32,-15,-36,-16,-38,-16,-39,-15,-38,-14,-35,-13,-31,-12,-26,-11,-20,-10,-13,-9,-6,-9,2,-9,9,-9,16,-9,22,-8,26,-7,29,-5,31,-3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,7,-8,10,-13,13,-19,16,-24,18,-28,18,-32,18,-34,18,-35,17,-34,14,-32,12,-28,10,-23,7,-17,4,-10,3,-2,2,5,2,13,3,21,4,28,6,34,9,38,12,41,14,42,16,42,16,39,15,36]"
"[83,-80,4,0,24,-18,25,-20,24,-20,23,-20,21,-20,17,-18,14,-15,11,-12,8,-8,6,-3,4,2,2,8,0,13,-1,17,-1,21,-2,23,-2,25,-3,26,-3,26,-4,25,-4,22,-5,19,-6,16,-7,12,-7,8,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,21,13,19,12,17,11,15,9,11,7,7,4,2,1,-3,-2,-8,-4,-13,-6,-18,-7,-22,-8,-25,-8,-28,-8,-29,-7,-29,-5,-28,-4,-26,-3,-22,-2,-18,-1,-13,-1,-7,-2,-1,-3,4,-5,10,-8,14,-10]"
"[83,-80,4,0,-31,-4,-32,-3,-32,-2,-31,-2,-29,-1,-26,0,-22,0,-17,0,-11,-2,-6,-4,-2,-6,2,-8,7,-11,11,-14,14,-16,16,-18,17,-19,18,-19,18,-19,18,-18,17,-16,16,-13,14,-10,12,-6,10,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-7,-5,-25,-4,-24,-4,-22,-3,-18,-3,-14,-2,-9,-1,-4,0,2,2,7,4,12,6,17,9,20,11,22,13,24,15,24,16,23,16,21,16,19,14,16,12,13,8,9,4,6,-2,2,-8,0,-14,-2,-19,-3]"
"[83,-80,4,0,-26,16,-27,18,-26,19,-24,19,-22,18,-19,16,-16,13,-13,10,-10,6,-7,1,-5,-4,-3,-9,-2,-14,0,-18,1,-21,1,-24,2,-26,2,-27,3,-27,3,-26,4,-24,5,-21,5,-17,6,-12,6,-9,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-4,-21,-15,-20,-15,-18,-14,-15,-11,-12,-9,-8,-5,-3,-2,2,1,7,3,12,6,17,7,21,8,24,9,26,8,28,7,28,6,27,4,25,2,21,1,17,0,12,0,6,1,0,3,-6,5,-11,7,-15,9]"
"[83,-80,4,0,-42,10,-44,12,-43,13,-41,14,-38,14,-33,13,-28,12,-22,8,-16,4,-10,-1,-5,-7,0,-13,4,-19,8,-24,11,-28,13,-31,14,-34,15,-35,16,-34,16,-33,16,-30,16,-26,15,-20,14,-14,13,-9,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-8,-19,-30,-18,-29,-16,-26,-14,-22,-11,-17,-8,-11,-3,-5,2,2,7,8,12,14,17,18,22,22,26,24,30,25,33,24,34,22,33,19,31,16,27,13,22,10,16,7,8,5,-1,4,-10,3,-18,4,-24,4]"
"[83,-80,4,0,3,-18,4,-10,6,-1,8,7,10,14,13,21,16,25,19,29,22,31,24,32,25,31,25,30,23,28,19,25,15,21,10,17,5,13,-1,9,-7,5,-13,1,-18,-2,-23,-5,-26,-9,-28,-12,-29,-15,-7,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-11,2,-15,5,-21,9,-26,12,-29,15,-32,18,-33,20,-33,21,-31,21,-28,20,-25,18,-20,15,-15,11,-9,5,-4,-1,1,-7,4,-14,7,-21,9,-27,10,-34,10,-39,9,-43,8,-45,6,-45,5,-43,4,-40]"
"[83,-80,4,0,-8,-30,-9,-31,-10,-31,-10,-29,-10,-27,-10,-24,-9,-20,-6,-16,-3,-11,0,-7,4,-4,8,0,12,3,15,6,19,8,21,9,22,10,23,11,23,11,21,11,20,11,17,11,13,10,9,10,5,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4,20,-14,20,-13,18,-12,15,-10,11,-8,7,-5,2,-2,-3,1,-7,5,-10,9,-14,13,-16,16,-18,19,-18,21,-18,23,-16,24,-14,23,-12,22,-10,19,-8,16,-6,11,-4,6,-3,-1,-3,-7,-3,-13,-4,-18]"
"[83,-80,4,0,-9,10,-6,4,-4,-2,-3,-8,-2,-13,-2,-18,-2,-22,-3,-25,-4,-28,-5,-29,-6,-29,-6,-28,-6,-26,-5,-23,-3,-19,-2,-15,1,-11,3,-6,5,-2,8,2,10,6,11,10,12,13,12,16,12,18,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,11,1,16,0,20,-1,23,-1,26,-2,27,-3,27,-4,26,-4,24,-4,21,-4,17,-4,12,-3,7,-1,2,1,-4,3,-8,6,-12,10,-15,14,-18,17,-20,20,-20,23,-20,25,-19,25,-17,24,-16,23]"
"[83,-80,4,0,24,18,25,18,26,17,26,16,24,14,21,12,18,10,14,8,9,6,3,5,-2,4,-7,4,-13,4,-17,5,-21,5,-23,5,-25,5,-26,5,-26,4,-26,3,-24,2,-21,1,-18,-1,-14,-3,-10,-5,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,6,-8,23,-7,22,-7,20,-6,17,-4,13,-3,8,-1,3,0,-3,1,-9,1,-14,1,-19,1,-23,0,-27,-1,-29,-2,-30,-4,-29,-5,-27,-6,-25,-6,-22,-5,-18,-3,-13,-1,-8,2,-2,6,3,10,8,13,11]"
"[83,-80,4,0,9,-16,7,-8,5,1,5,9,5,17,6,24,7,29,9,34,11,37,12,38,14,38,14,36,13,34,11,30,8,25,5,20,0,15,-4,9,-8,3,-13,-3,-17,-7,-20,-12,-23,-17,-23,-20,-23,-23,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-12,-1,-17,0,-23,1,-29,3,-33,5,-37,6,-38,8,-38,9,-37,9,-34,9,-30,9,-24,7,-18,5,-11,2,-4,-2,3,-6,9,-11,14,-17,17,-23,20,-29,22,-33,22,-37,21,-40,20,-41,18,-39,16,-36]"
"[83,-80,4,0,11,-14,11,-15,11,-16,10,-16,9,-15,7,-13,6,-11,5,-9,4,-6,3,-3,2,1,2,4,2,7,2,10,2,12,2,14,2,15,2,16,2,16,1,15,1,14,0,12,-1,11,-2,8,-3,6,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,5,13,5,11,4,9,3,7,2,4,1,1,0,-2,-1,-5,-2,-9,-2,-12,-2,-14,-3,-16,-2,-17,-2,-18,-1,-18,0,-17,1,-16,1,-13,2,-11,2,-8,1,-5,0,-1,-2,2,-4,5,-7,7,-9]"
"[83,-80,4,0,5,-11,4,-5,3,1,3,6,3,12,4,17,5,21,6,24,8,26,8,26,9,27,9,26,9,24,7,21,5,18,3,14,0,10,-3,6,-6,2,-9,-2,-12,-6,-14,-9,-15,-12,-16,-15,-15,-17,-4,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-9,0,-12,1,-17,2,-21,4,-24,5,-26,7,-27,8,-27,8,-26,8,-24,8,-21,8,-17,7,-13,5,-8,2,-3,-1,2,-5,6,-9,9,-13,12,-17,14,-21,15,-25,15,-28,14,-29,13,-29,12,-28,11,-27]"
"[83,-80,4,0,8,-30,7,-32,6,-32,5,-31,4,-29,3,-25,3,-21,2,-17,2,-12,3,-6,5,-1,6,4,8,9,10,13,12,16,13,19,14,21,14,21,14,22,12,21,11,20,9,18,6,16,2,13,0,11,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,24,-3,23,-2,21,-2,18,-2,13,-2,8,-1,2,-1,-3,0,-9,1,-14,3,-18,5,-22,6,-25,8,-27,10,-27,12,-26,13,-24,14,-22,13,-18,12,-15,10,-11,7,-7,3,-3,-2,0,-7,3,-13,5,-17]"
"[83,-80,4,0,-4,-19,-4,-19,-4,-19,-4,-19,-5,-18,-5,-15,-4,-13,-3,-10,-2,-7,0,-5,2,-2,5,0,7,3,9,5,11,6,12,7,13,7,14,8,13,8,12,8,11,8,9,7,7,7,4,6,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,13,-7,12,-7,11,-6,9,-5,7,-4,4,-3,1,-1,-2,0,-4,2,-7,4,-9,6,-11,8,-12,10,-13,11,-12,12,-12,13,-11,13,-9,12,-7,11,-6,9,-5,6,-4,3,-3,-1,-2,-4,-2,-8,-2,-11]"
"[83,-80,4,0,11,-5,7,-1,2,3,-2,7,-6,11,-8,16,-10,19,-11,22,-11,24,-11,26,-11,26,-10,26,-9,24,-8,21,-8,17,-7,13,-7,8,-7,3,-7,-2,-6,-7,-6,-12,-5,-16,-5,-19,-3,-22,-2,-22,-1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-6,-6,-10,-8,-14,-10,-18,-11,-21,-12,-24,-12,-25,-12,-26,-11,-26,-11,-24,-10,-21,-8,-17,-7,-13,-5,-8,-4,-2,-3,4,-2,9,-2,14,-4,19,-5,23,-7,26,-9,28,-11,29,-12,29,-13,27,-13,25,-13]"
"[83,-80,4,0,40,-15,41,-17,41,-18,39,-18,35,-18,31,-17,26,-14,21,-11,15,-6,9,-1,4,5,0,11,-4,18,-8,23,-10,28,-12,31,-13,34,-14,35,-15,34,-16,32,-16,30,-15,25,-15,20,-14,14,-13,9,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,23,26,21,25,19,22,16,19,12,14,8,9,3,3,-3,-3,-9,-8,-15,-12,-21,-16,-26,-19,-31,-21,-35,-21,-37,-20,-38,-19,-36,-16,-34,-13,-29,-11,-24,-8,-17,-6,-9,-5,-1,-4,8,-5,17,-6,23,-8]"
"[83,-80,4,0,17,-2,9,1,1,5,-6,9,-12,13,-18,17,-22,21,-25,25,-26,28,-26,31,-26,32,-25,31,-23,29,-21,25,-18,20,-16,14,-13,8,-10,1,-7,-5,-5,-12,-2,-18,1,-24,4,-27,6,-30,9,-31,2,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-8,-9,-12,-13,-17,-17,-22,-20,-26,-22,-29,-23,-31,-24,-32,-24,-31,-22,-30,-20,-26,-17,-22,-14,-16,-11,-9,-7,-2,-4,6,-2,14,0,21,1,28,0,34,0,39,-1,43,-3,44,-6,44,-7,41,-8,38,-8]"
"[83,-80,4,0,-18,25,-18,26,-17,27,-16,26,-14,24,-12,22,-10,18,-8,14,-7,9,-6,3,-6,-2,-6,-7,-6,-12,-6,-17,-6,-21,-6,-23,-6,-25,-6,-26,-5,-27,-5,-26,-4,-24,-2,-22,0,-18,2,-14,3,-11,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-1,-25,-4,-24,-4,-22,-4,-19,-3,-14,-3,-9,-2,-4,-1,2,0,8,0,13,0,18,0,22,-1,26,-2,28,-3,28,-5,28,-6,27,-8,24,-8,20,-8,16,-7,11,-5,6,-2,1,2,-4,6,-8,10,-11,14]"
"[83,-80,4,0,-19,24,-19,25,-18,26,-17,25,-15,24,-13,21,-11,18,-9,14,-7,8,-6,3,-5,-3,-5,-8,-5,-13,-5,-17,-5,-21,-5,-24,-5,-26,-5,-27,-4,-27,-4,-26,-3,-24,-1,-21,1,-18,3,-14,4,-11,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-2,-25,-5,-24,-5,-21,-5,-18,-5,-14,-3,-9,-2,-4,-1,2,0,8,0,13,1,18,0,22,0,26,-1,28,-2,28,-4,28,-6,27,-6,24,-7,21,-7,17,-6,12,-4,7,-2,1,2,-4,6,-8,10,-11,13]"
"[83,-80,4,0,-1,18,-3,9,-6,1,-9,-7,-13,-14,-17,-20,-20,-25,-24,-28,-26,-30,-29,-31,-29,-30,-29,-29,-27,-27,-24,-24,-19,-21,-14,-17,-8,-14,-1,-10,5,-7,11,-4,17,0,22,3,26,6,28,10,29,12,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,9,-6,13,-10,18,-14,22,-19,25,-22,26,-26,27,-27,27,-28,26,-28,23,-27,20,-24,16,-20,12,-14,7,-8,3,-1,-1,6,-3,13,-5,21,-6,28,-6,34,-5,40,-3,43,-1,45,0,45,1,42,2,39]"
"[83,-80,4,0,15,-26,16,-28,15,-29,13,-28,12,-26,10,-23,8,-20,6,-16,6,-11,5,-5,4,1,4,6,5,11,5,16,6,19,6,22,6,24,6,25,6,25,5,25,4,23,2,20,0,17,-2,13,-4,10,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,24,1,23,2,21,2,17,1,13,0,8,0,3,0,-3,-1,-9,-1,-14,0,-19,1,-23,2,-26,4,-28,5,-29,6,-29,7,-27,8,-24,8,-21,8,-17,7,-12,5,-7,1,-3,-3,2,-7,6,-11,9,-15]"
"[83,-80,4,0,1,-18,3,-10,5,-2,8,6,11,14,15,20,18,24,21,27,24,29,26,30,27,30,27,29,25,27,22,24,18,20,12,17,6,13,0,9,-6,5,-12,2,-18,-2,-24,-5,-27,-8,-29,-12,-29,-14,-8,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-11,4,-15,8,-20,12,-25,16,-28,19,-30,22,-30,24,-30,25,-28,25,-26,24,-22,21,-18,17,-14,12,-9,7,-4,0,0,-7,3,-14,5,-21,6,-28,6,-35,6,-40,5,-44,3,-46,2,-46,1,-43,0,-40]"
"[83,-80,4,0,-2,-13,0,-7,3,-2,6,3,10,8,13,11,16,14,18,16,21,17,22,17,23,17,22,16,21,15,18,13,15,12,10,10,6,8,1,6,-4,4,-8,2,-13,1,-17,-1,-19,-3,-21,-5,-22,-6,-6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-7,5,-9,8,-12,12,-14,15,-16,18,-17,21,-17,22,-16,22,-15,22,-14,21,-12,18,-10,15,-7,11,-5,6,-2,0,-1,-5,0,-11,0,-16,0,-21,-1,-26,-2,-29,-4,-31,-5,-32,-6,-32,-6,-30,-6,-28]"
"[83,-80,4,0,-24,-37,-26,-38,-27,-37,-27,-35,-26,-32,-24,-28,-20,-23,-16,-19,-10,-14,-3,-9,4,-6,11,-3,18,-1,24,1,29,2,33,4,36,5,37,6,36,7,35,7,32,8,28,9,23,9,16,10,11,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-8,18,-30,17,-29,16,-26,14,-22,10,-17,6,-11,2,-4,-2,3,-6,10,-8,17,-10,23,-12,29,-12,34,-12,38,-10,40,-8,40,-6,38,-4,35,-3,30,-1,24,-1,17,-2,9,-4,1,-7,-7,-10,-15,-13,-21]"
"[83,-80,4,0,-13,-5,-6,-4,0,-4,6,-5,11,-6,16,-7,20,-8,23,-10,24,-11,25,-12,26,-13,25,-13,23,-12,20,-11,17,-8,14,-5,10,-2,6,1,2,5,-2,8,-5,11,-9,13,-11,15,-14,16,-16,15,-4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,3,11,5,15,7,19,9,21,11,23,12,24,13,24,13,23,12,21,11,18,9,15,7,11,4,6,0,2,-5,-2,-10,-6,-14,-8,-19,-10,-23,-11,-26,-12,-29,-12,-31,-11,-31,-10,-30,-9,-28,-8]"
"[83,-80,4,0,7,16,1,9,-5,3,-11,-3,-17,-8,-23,-12,-28,-15,-33,-16,-36,-17,-38,-17,-39,-17,-38,-16,-35,-14,-31,-13,-26,-12,-19,-11,-12,-10,-5,-9,2,-8,9,-8,16,-7,22,-6,27,-4,30,-1,31,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-10,7,-15,9,-22,11,-27,12,-32,12,-35,12,-37,11,-38,10,-37,9,-34,7,-30,6,-25,4,-18,2,-11,2,-3,2,5,3,14,5,21,7,27,10,33,13,37,16,40,18,41,19,40,19,38,19,35]"
"[83,-80,4,0,-22,-23,-23,-23,-24,-23,-23,-21,-22,-20,-20,-17,-17,-14,-13,-11,-8,-9,-3,-6,2,-5,7,-4,12,-3,17,-2,21,-2,23,-2,25,-1,26,-1,26,0,25,0,23,1,20,2,17,3,13,4,9,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-6,9,-24,9,-23,9,-20,7,-17,5,-13,3,-9,0,-3,-2,2,-4,7,-4,13,-5,18,-5,22,-5,26,-4,28,-3,29,-2,29,0,27,1,25,2,22,2,18,1,13,-1,7,-3,1,-6,-5,-9,-10,-12,-14]"
"[83,-80,4,0,-28,-34,-31,-34,-32,-33,-31,-32,-30,-29,-27,-25,-23,-20,-18,-16,-11,-12,-4,-9,3,-7,10,-5,18,-3,24,-2,29,-1,34,-1,36,0,37,0,37,1,36,2,33,3,29,4,24,5,18,7,13,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,15,-32,15,-30,13,-27,11,-23,8,-18,4,-12,1,-4,-2,3,-5,10,-7,17,-8,24,-9,31,-9,36,-8,39,-6,41,-4,40,-2,38,0,35,1,30,1,25,1,18,-1,9,-4,1,-7,-6,-12,-14,-16,-20]"
"[83,-80,4,0,-4,12,-4,6,-4,-1,-5,-7,-6,-12,-8,-17,-9,-21,-11,-24,-12,-25,-13,-26,-14,-26,-14,-25,-13,-24,-12,-21,-9,-18,-6,-14,-3,-11,1,-7,5,-3,8,0,11,4,13,7,15,10,16,13,15,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,7,-3,10,-6,14,-9,17,-11,20,-13,21,-15,22,-16,22,-17,21,-17,19,-16,17,-15,13,-12,9,-9,5,-5,2,-1,-2,4,-5,9,-7,14,-8,19,-9,23,-9,27,-9,29,-8,31,-7,31,-6,30,-5,27]"
"[83,-80,4,0,17,3,8,4,0,5,-8,6,-16,8,-23,11,-29,13,-32,16,-35,18,-36,20,-36,21,-35,21,-32,19,-29,16,-25,13,-20,8,-15,3,-10,-3,-5,-8,0,-13,5,-17,10,-21,14,-24,17,-25,20,-25,5,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-5,-11,-9,-15,-13,-21,-16,-25,-20,-28,-23,-30,-25,-31,-25,-31,-25,-30,-24,-27,-22,-23,-18,-19,-13,-14,-8,-9,-1,-4,6,1,13,4,20,7,27,9,33,10,38,10,42,9,44,8,45,6,43,5,39,4]"
"[83,-80,4,0,-10,-16,-4,-10,3,-5,10,0,17,5,24,8,29,10,34,10,37,10,39,9,40,9,39,8,36,8,32,7,26,7,20,7,13,7,6,7,-2,7,-9,8,-16,8,-22,8,-27,7,-30,5,-32,3,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-5,10,-6,15,-8,22,-8,27,-9,32,-8,35,-8,38,-7,38,-6,37,-5,35,-4,30,-3,25,-2,18,-2,10,-3,2,-4,-6,-6,-14,-9,-20,-12,-27,-15,-32,-19,-36,-22,-39,-25,-39,-26,-38,-26,-35,-24,-32]"
"[83,-80,4,0,-14,13,-14,14,-14,14,-13,14,-12,13,-10,12,-8,10,-7,7,-5,4,-4,1,-3,-2,-2,-5,-2,-8,-2,-11,-1,-13,-1,-15,-1,-16,-1,-16,0,-17,0,-16,1,-15,1,-13,2,-11,3,-8,3,-6,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-15,-5,-14,-5,-13,-5,-11,-4,-8,-3,-5,-2,-2,-1,1,0,4,0,7,1,10,1,13,1,15,1,17,0,17,0,17,-2,16,-2,15,-3,13,-3,10,-3,7,-2,4,-1,1,1,-3,3,-6,5,-8,7]"
"[83,-80,4,0,6,4,2,3,-1,2,-5,1,-8,0,-12,0,-14,1,-16,1,-17,2,-18,2,-18,3,-17,3,-16,3,-15,2,-12,1,-10,0,-7,-1,-4,-3,-1,-4,2,-6,4,-7,6,-8,8,-8,10,-8,11,-8,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,-6,-1,-8,-2,-11,-2,-13,-3,-15,-4,-16,-4,-17,-5,-17,-5,-16,-5,-15,-5,-13,-4,-11,-3,-8,-2,-5,0,-2,2,1,4,4,6,6,9,8,11,9,13,10,15,11,16,11,16,10,16,9,15,8]"
"[83,-80,4,0,-13,28,-13,29,-12,29,-11,29,-9,27,-8,24,-6,20,-5,15,-5,10,-5,4,-6,-1,-6,-7,-7,-12,-9,-16,-9,-19,-10,-22,-11,-24,-11,-25,-10,-25,-9,-25,-7,-23,-6,-21,-4,-18,-1,-14,1,-11,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-26,1,-25,0,-22,0,-19,0,-14,0,-9,0,-4,0,2,-1,8,-1,13,-2,18,-4,22,-6,25,-8,27,-9,27,-11,26,-12,25,-13,22,-13,19,-12,15,-10,10,-7,6,-4,2,1,-2,6,-6,11,-8,15]"
"[83,-80,4,0,16,-7,9,-2,3,4,-3,10,-8,16,-13,21,-15,26,-17,31,-18,34,-18,37,-17,37,-16,36,-15,34,-14,30,-12,24,-11,18,-10,11,-9,4,-8,-4,-7,-11,-6,-17,-5,-23,-3,-28,0,-31,2,-32,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-10,-7,-15,-9,-21,-11,-26,-13,-31,-14,-35,-14,-37,-14,-37,-14,-36,-12,-34,-11,-30,-9,-25,-7,-18,-5,-11,-4,-3,-3,6,-3,14,-4,21,-5,27,-7,33,-10,38,-13,40,-15,42,-18,41,-19,38,-19,36,-18]"
"[83,-80,4,0,11,4,5,4,-1,3,-7,3,-13,3,-18,3,-22,5,-25,6,-27,7,-28,8,-28,9,-27,9,-25,9,-22,7,-19,5,-15,3,-11,0,-7,-3,-3,-6,2,-9,6,-11,10,-13,13,-14,15,-15,17,-14,4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-3,-8,-4,-12,-6,-16,-8,-20,-10,-23,-12,-24,-13,-25,-13,-25,-14,-24,-13,-22,-12,-19,-10,-16,-8,-12,-4,-8,-1,-3,4,1,8,5,13,8,17,10,21,12,25,12,28,12,29,12,30,11,29,9,27,8]"
"[83,-80,4,0,-14,-29,-15,-29,-16,-29,-16,-27,-15,-25,-14,-22,-12,-18,-9,-15,-6,-11,-2,-7,3,-4,7,-1,12,1,16,3,20,5,22,6,24,7,25,8,24,9,23,9,21,9,19,9,15,8,10,8,6,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-6,15,-20,14,-19,13,-17,11,-15,8,-11,4,-7,1,-3,-2,2,-5,6,-8,11,-10,16,-11,20,-12,24,-11,26,-11,27,-10,27,-8,26,-6,24,-5,21,-4,17,-3,12,-3,6,-3,0,-4,-6,-6,-12,-7,-17]"
"[83,-80,4,0,-26,-36,-28,-36,-29,-35,-29,-33,-28,-30,-25,-26,-21,-22,-17,-18,-11,-13,-4,-9,3,-6,10,-4,17,-2,24,0,29,1,33,2,36,3,37,4,37,5,35,6,33,6,29,7,23,8,17,9,11,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-8,16,-31,16,-30,15,-27,12,-23,9,-18,5,-12,1,-5,-3,3,-6,10,-8,17,-10,24,-11,30,-11,35,-10,38,-8,40,-6,40,-4,38,-2,35,-1,31,0,25,0,18,-2,9,-4,1,-7,-7,-11,-15,-14,-20]"
"[83,-80,4,0,8,16,2,9,-4,3,-11,-2,-18,-7,-24,-10,-29,-12,-34,-13,-37,-14,-39,-13,-40,-13,-39,-12,-37,-11,-32,-10,-27,-9,-20,-9,-13,-9,-6,-9,1,-9,9,-9,16,-8,22,-8,26,-7,30,-5,32,-3,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,5,-11,6,-16,8,-22,9,-28,10,-32,10,-36,9,-38,9,-39,8,-38,6,-35,5,-31,4,-25,3,-19,2,-11,2,-3,3,5,4,13,7,20,9,27,12,32,16,36,19,39,21,40,22,39,22,36,21,33]"
"[83,-80,4,0,6,16,1,9,-5,2,-11,-4,-16,-9,-22,-14,-27,-17,-31,-19,-34,-19,-37,-19,-38,-19,-37,-18,-34,-17,-30,-15,-24,-14,-18,-12,-12,-11,-5,-10,3,-8,10,-6,17,-5,23,-3,27,-1,30,2,31,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-10,7,-15,10,-21,11,-27,12,-32,13,-35,12,-37,12,-38,10,-37,9,-34,7,-30,6,-25,4,-19,3,-11,2,-3,2,5,3,13,4,21,6,28,9,33,11,38,14,41,16,42,18,41,18,39,17,36]"
"[83,-80,4,0,-13,-41,-14,-43,-15,-43,-16,-42,-16,-38,-15,-34,-13,-28,-10,-22,-5,-16,0,-10,5,-5,11,0,16,5,22,9,26,12,30,14,32,16,33,17,32,18,31,18,28,18,24,17,19,16,12,15,7,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-7,24,-25,24,-24,22,-21,18,-18,13,-14,8,-9,2,-4,-3,2,-8,8,-13,14,-16,20,-19,26,-21,30,-21,34,-20,36,-18,36,-16,36,-13,33,-10,29,-8,24,-6,17,-5,9,-5,0,-5,-9,-6,-18,-7,-24]"
