type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data,user,position,environment
CSI_DATA,900794,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105781784,0,83,0,128,1,"[83,-80,4,0,12,12,12,12,12,11,12,11,12,10,11,10,10,9,9,9,8,9,6,9,4,9,2,9,1,9,-1,10,-2,10,-4,10,-5,10,-6,10,-7,9,-8,9,-9,9,-9,8,-9,8,-9,7,-8,6,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,2,-2,1,-4,1,-5,1,-6,1,-7,1,-8,0,-9,0,-10,0,-11,0,-11,0,-11,1,-10,1,-10,2,-9,3,-8,4,-7,5,-5,6,-3,7,-1,8,1,9,2,10,4,11,6,12,8,13]",giovani,unknown,unknown
CSI_DATA,900796,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105772075,0,83,0,128,1,"[83,-80,4,0,10,13,11,13,11,13,11,12,10,12,10,11,9,11,8,10,6,10,5,10,3,10,1,10,0,10,-2,9,-3,9,-5,9,-6,9,-8,9,-8,8,-9,8,-10,8,-10,7,-10,6,-10,6,-10,5,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,2,-2,1,-3,1,-5,1,-6,1,-7,0,-8,0,-9,0,-10,-1,-11,-1,-11,0,-11,0,-10,0,-10,1,-9,2,-8,3,-7,4,-5,6,-4,7,-2,8,0,9,2,10,4,12,5,12,7,13]",giovani,unknown,unknown
CSI_DATA,900798,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105762037,0,83,0,128,1,"[83,-80,4,0,8,15,8,15,8,15,8,14,8,14,7,13,6,12,6,12,4,11,3,10,1,10,0,10,-2,9,-4,9,-5,9,-7,8,-8,8,-9,7,-10,6,-11,6,-11,5,-11,5,-11,4,-11,4,-10,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,2,-2,1,-4,0,-5,0,-6,-1,-7,-1,-8,-2,-9,-2,-10,-2,-10,-2,-11,-2,-11,-2,-11,-1,-10,0,-10,1,-9,2,-8,3,-7,5,-5,6,-4,8,-2,9,-1,11,1,12,3,13,4,14]",giovani,unknown,unknown
CSI_DATA,900800,b2:1f:e7:2b:79:66,-41,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105751655,0,83,0,128,1,"[83,-80,4,0,-26,33,-25,33,-24,33,-23,32,-22,31,-21,29,-20,27,-20,25,-20,21,-20,17,-21,14,-22,10,-22,6,-23,2,-24,-2,-24,-5,-24,-8,-24,-11,-24,-13,-24,-15,-23,-16,-22,-17,-21,-17,-19,-17,-18,-17,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-6,3,-6,0,-6,-3,-6,-6,-6,-9,-6,-12,-6,-15,-6,-17,-7,-20,-7,-21,-7,-22,-8,-23,-9,-22,-10,-21,-11,-19,-13,-17,-15,-14,-16,-11,-18,-7,-20,-3,-21,1,-23,7,-24,12,-25,16,-26,21,-26,25]",giovani,unknown,unknown
CSI_DATA,900802,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105737681,0,83,0,128,1,"[83,-80,4,0,-17,2,-17,3,-17,4,-16,4,-16,3,-15,3,-14,3,-13,2,-13,1,-12,0,-11,-2,-10,-3,-10,-4,-9,-6,-8,-7,-7,-8,-6,-10,-6,-11,-5,-11,-4,-11,-4,-12,-3,-12,-3,-11,-2,-11,-2,-11,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-3,-1,-2,-2,-1,-3,0,-4,0,-5,1,-6,2,-6,3,-7,3,-8,4,-8,4,-9,4,-9,4,-9,3,-10,2,-9,1,-9,0,-9,-2,-8,-4,-8,-5,-7,-7,-6,-9,-5,-11,-4,-13,-2,-14,-1,-15,0]",giovani,unknown,unknown
CSI_DATA,900804,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105731986,0,83,0,128,1,"[83,-80,4,0,-14,-12,-15,-12,-14,-11,-14,-10,-14,-10,-13,-9,-12,-9,-11,-9,-9,-9,-8,-9,-7,-9,-5,-10,-4,-10,-2,-10,0,-11,1,-11,3,-11,4,-11,5,-11,5,-11,6,-11,6,-10,6,-10,6,-9,6,-9,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-3,0,-3,1,-3,2,-3,3,-2,5,-2,6,-2,7,-2,8,-2,9,-2,9,-2,10,-2,9,-3,9,-3,8,-4,7,-5,6,-6,5,-7,3,-7,1,-8,-1,-9,-3,-10,-5,-11,-7,-11,-8,-12,-10,-12]",giovani,unknown,unknown
CSI_DATA,900806,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105720634,0,83,0,128,1,"[83,-80,4,0,-1,-17,-2,-17,-2,-16,-2,-16,-2,-15,-2,-14,-1,-14,-1,-13,0,-12,1,-11,2,-10,3,-9,4,-8,6,-7,7,-6,8,-5,9,-4,10,-4,10,-3,10,-3,11,-2,10,-1,10,-1,10,-1,9,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3,1,-2,2,-1,2,0,3,1,4,2,5,3,5,4,6,4,6,5,7,5,7,5,7,5,7,4,7,3,7,2,7,1,7,-1,7,-2,6,-4,5,-6,5,-8,4,-10,3,-11,2,-13,2,-14]",giovani,unknown,unknown
CSI_DATA,900808,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105709105,0,83,0,128,1,"[83,-80,4,0,-21,-28,-22,-28,-22,-27,-22,-26,-21,-25,-20,-24,-18,-23,-16,-22,-14,-21,-11,-21,-8,-20,-5,-20,-1,-20,2,-20,6,-19,9,-19,11,-19,13,-18,15,-17,16,-17,17,-16,18,-15,17,-13,17,-13,17,-12,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-1,-7,1,-6,3,-4,5,-3,8,-2,10,-1,13,0,15,0,16,1,18,2,19,2,20,1,19,0,19,-1,18,-2,16,-4,14,-7,12,-9,9,-11,6,-14,3,-16,0,-19,-4,-21,-8,-24,-11,-26,-13,-28]",giovani,unknown,unknown
CSI_DATA,900810,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105701566,0,83,0,128,1,"[83,-80,4,0,13,-12,12,-13,12,-13,11,-13,11,-12,11,-12,10,-11,10,-10,9,-8,9,-7,9,-5,9,-3,9,-2,10,0,10,2,10,4,10,5,9,6,9,7,9,8,8,8,8,8,7,8,6,8,6,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-2,2,-1,2,1,1,2,1,4,1,5,0,6,0,7,0,8,0,9,0,10,1,10,1,10,2,9,3,9,3,8,4,7,5,6,6,4,7,2,8,1,9,-2,10,-4,11,-6,12,-8,12,-9]",giovani,unknown,unknown
CSI_DATA,900812,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105691961,0,83,0,128,1,"[83,-80,4,0,17,4,17,4,17,3,16,3,16,3,15,3,14,3,13,3,11,4,10,4,8,5,7,6,6,7,4,8,3,9,2,10,0,11,-1,11,-2,11,-2,12,-3,11,-3,11,-4,11,-4,10,-4,10,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,-1,2,-2,2,-3,3,-5,4,-6,4,-7,4,-8,5,-8,5,-9,6,-9,6,-9,6,-8,6,-7,7,-6,7,-5,7,-3,8,-1,8,1,8,3,8,6,7,8,7,10,7,12,7,13,6]",giovani,unknown,unknown
CSI_DATA,900814,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105682000,0,83,0,128,1,"[83,-80,4,0,-19,0,-18,0,-18,1,-17,1,-17,1,-16,1,-15,0,-14,0,-13,-1,-12,-2,-11,-3,-10,-5,-9,-6,-8,-8,-7,-9,-6,-10,-5,-11,-4,-12,-3,-12,-3,-12,-2,-13,-2,-13,-1,-12,-1,-12,-1,-11,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-3,-2,-2,-2,-1,-3,0,-4,1,-5,2,-5,3,-6,4,-7,5,-7,5,-8,6,-8,6,-9,5,-9,4,-9,4,-9,3,-9,1,-9,-1,-9,-3,-8,-5,-8,-6,-7,-8,-6,-11,-5,-12,-4,-14,-4,-15,-3]",giovani,unknown,unknown
CSI_DATA,900816,b2:1f:e7:2b:79:66,-41,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105671464,0,83,0,128,1,"[83,-80,4,0,-40,12,-40,13,-39,14,-37,14,-36,13,-34,12,-33,11,-31,9,-29,6,-27,3,-25,0,-24,-4,-22,-8,-21,-12,-19,-15,-17,-18,-15,-21,-14,-23,-12,-25,-11,-26,-10,-26,-9,-26,-7,-26,-6,-25,-5,-24,-2,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-7,-1,-6,-3,-4,-6,-2,-8,0,-11,2,-13,3,-16,5,-18,6,-20,6,-21,7,-22,6,-23,5,-23,3,-23,1,-22,-1,-21,-4,-20,-8,-18,-11,-16,-15,-14,-19,-11,-23,-7,-27,-4,-31,-1,-34,3,-36,5]",giovani,unknown,unknown
CSI_DATA,900818,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105661977,0,83,0,128,1,"[83,-80,4,0,-2,17,-1,17,-1,17,-1,16,-1,16,-1,15,-1,14,-2,13,-2,12,-3,10,-5,9,-6,8,-7,7,-8,6,-9,5,-10,4,-11,3,-12,2,-12,1,-13,0,-13,-1,-13,-1,-12,-1,-11,-2,-11,-2,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,2,-2,1,-3,0,-4,-1,-5,-3,-5,-4,-6,-5,-6,-5,-7,-6,-7,-7,-8,-7,-8,-7,-9,-7,-9,-6,-9,-5,-9,-4,-9,-3,-9,-1,-8,1,-8,3,-7,5,-7,7,-6,9,-5,11,-5,13,-4,14]",giovani,unknown,unknown
CSI_DATA,900820,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105661609,0,83,0,128,1,"[83,-80,4,0,13,11,13,11,13,11,13,10,12,9,12,9,11,9,10,9,8,9,6,8,5,9,3,9,1,9,0,9,-2,10,-4,10,-5,10,-6,10,-7,10,-8,9,-8,9,-8,8,-9,8,-9,7,-9,7,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,-2,2,-3,2,-4,1,-6,2,-7,2,-8,2,-9,1,-10,1,-10,1,-11,2,-10,2,-10,2,-9,3,-9,4,-7,5,-6,6,-4,7,-2,8,0,8,2,9,4,10,6,11,8,11,9,11]",giovani,unknown,unknown
CSI_DATA,900822,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105647740,0,83,0,128,1,"[83,-80,4,0,-18,-4,-18,-3,-18,-3,-17,-2,-17,-2,-16,-2,-15,-2,-14,-3,-13,-3,-11,-4,-10,-5,-9,-6,-8,-7,-7,-9,-5,-10,-4,-11,-3,-11,-2,-12,-1,-12,0,-13,0,-13,1,-12,1,-12,1,-11,2,-11,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-3,-2,-2,-3,0,-3,1,-4,2,-4,3,-5,4,-5,5,-6,6,-6,7,-6,7,-7,7,-7,7,-7,6,-8,5,-8,4,-8,3,-9,1,-9,-1,-9,-3,-8,-5,-8,-7,-8,-9,-7,-12,-7,-13,-6,-15,-6]",giovani,unknown,unknown
CSI_DATA,900824,b2:1f:e7:2b:79:66,-38,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105633595,0,83,0,128,1,"[83,-80,4,0,-4,-33,-5,-33,-6,-32,-6,-31,-5,-30,-5,-28,-4,-27,-3,-25,-1,-23,1,-21,3,-20,5,-18,8,-16,11,-14,14,-12,16,-10,18,-9,19,-7,20,-6,21,-5,21,-4,21,-3,20,-2,20,-1,19,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-6,2,-4,4,-2,5,0,7,2,9,3,10,5,12,6,13,8,14,9,15,9,15,9,16,8,16,7,16,5,16,3,15,0,14,-3,13,-6,12,-9,10,-12,9,-16,7,-20,5,-23,2,-27,1,-29]",giovani,unknown,unknown
CSI_DATA,900826,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105628051,0,83,0,128,1,"[83,-80,4,0,15,7,16,7,16,6,15,6,14,6,14,6,13,6,11,6,10,6,9,6,7,7,5,7,4,8,2,9,1,10,-1,10,-2,11,-4,11,-4,11,-5,11,-6,10,-6,10,-6,10,-6,9,-7,9,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,-1,2,-3,2,-4,2,-5,3,-6,3,-7,3,-8,3,-9,3,-10,4,-10,4,-10,4,-9,5,-8,5,-7,6,-6,7,-4,7,-2,7,0,8,2,8,4,8,6,8,9,8,11,8,13,8]",giovani,unknown,unknown
CSI_DATA,900828,b2:1f:e7:2b:79:66,-41,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105621751,0,83,0,128,1,"[83,-80,4,0,-42,-13,-42,-12,-41,-11,-40,-10,-38,-9,-36,-9,-34,-10,-31,-11,-28,-12,-25,-13,-21,-15,-18,-17,-14,-19,-11,-22,-7,-24,-3,-25,0,-26,2,-27,5,-28,6,-28,8,-28,9,-27,9,-25,10,-24,10,-23,2,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,-6,-5,-4,-5,-1,-7,2,-8,5,-9,8,-10,11,-11,13,-12,15,-13,17,-14,18,-15,18,-16,17,-16,15,-17,13,-18,11,-19,7,-19,3,-19,-1,-20,-6,-20,-11,-20,-16,-19,-21,-18,-26,-18,-31,-17,-35,-16]",giovani,unknown,unknown
CSI_DATA,900830,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105612053,0,83,0,128,1,"[83,-80,4,0,-5,-16,-5,-16,-6,-16,-6,-15,-6,-14,-5,-14,-4,-13,-4,-12,-3,-12,-2,-11,0,-10,1,-10,2,-9,4,-8,6,-8,7,-7,8,-6,9,-6,9,-5,10,-5,10,-4,10,-4,10,-3,9,-3,9,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3,1,-2,1,-2,2,-1,3,0,4,1,5,1,6,2,7,2,7,3,8,3,8,3,8,2,8,2,8,1,8,0,7,-1,6,-3,6,-4,5,-6,4,-7,3,-9,1,-11,0,-12,-1,-14,-3,-14]",giovani,unknown,unknown
CSI_DATA,900832,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105601971,0,83,0,128,1,"[83,-80,4,0,5,17,6,16,6,16,6,15,6,15,5,14,5,13,4,12,3,12,1,11,0,10,-2,10,-3,9,-5,9,-6,8,-8,7,-9,7,-10,6,-11,6,-12,5,-12,4,-12,4,-11,3,-11,3,-11,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-1,2,-3,1,-4,0,-5,-1,-6,-1,-7,-2,-8,-3,-9,-3,-9,-3,-10,-3,-10,-3,-10,-3,-10,-2,-10,-1,-10,0,-9,1,-8,3,-7,4,-6,6,-5,8,-3,9,-2,11,0,13,1,14,2,15]",giovani,unknown,unknown
CSI_DATA,900834,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105592055,0,83,0,128,1,"[83,-80,4,0,-19,2,-18,2,-18,3,-17,3,-17,2,-16,2,-15,2,-14,1,-13,0,-12,-1,-11,-2,-10,-4,-9,-5,-8,-7,-7,-8,-6,-9,-6,-11,-5,-11,-4,-12,-3,-12,-3,-13,-2,-13,-2,-12,-1,-12,-1,-11,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-3,-1,-2,-2,-1,-3,0,-4,1,-5,2,-6,2,-6,3,-7,4,-8,4,-9,5,-9,5,-9,4,-10,3,-9,2,-9,1,-9,0,-9,-2,-9,-4,-8,-5,-7,-7,-6,-9,-5,-11,-4,-13,-3,-15,-2,-16,-1]",giovani,unknown,unknown
CSI_DATA,900836,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105580360,0,83,0,128,1,"[83,-80,4,0,-18,4,-18,4,-18,4,-17,4,-16,4,-15,4,-15,3,-14,2,-13,1,-12,0,-11,-1,-11,-3,-10,-4,-9,-6,-8,-7,-7,-9,-7,-10,-6,-11,-5,-12,-5,-12,-4,-12,-4,-12,-3,-12,-3,-12,-2,-11,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-3,-1,-2,-2,-2,-3,-1,-4,0,-5,1,-6,2,-7,3,-7,3,-8,4,-9,4,-9,4,-10,3,-10,3,-10,2,-10,0,-9,-1,-9,-2,-8,-4,-8,-6,-7,-8,-6,-9,-4,-11,-3,-13,-2,-15,-1,-16,0]",giovani,unknown,unknown
CSI_DATA,900838,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105571567,0,83,0,128,1,"[83,-80,4,0,17,-2,17,-3,17,-3,16,-3,15,-3,15,-3,14,-2,13,-1,12,-1,11,0,10,2,9,3,8,5,7,6,6,7,5,9,4,9,3,10,2,11,2,11,1,12,1,11,0,11,0,10,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,-1,3,-2,4,-3,5,-4,5,-4,6,-5,7,-5,7,-6,8,-6,8,-5,8,-4,8,-3,8,-2,8,-1,8,0,7,2,7,4,6,6,6,8,4,10,3,12,3,14,2,15,1]",giovani,unknown,unknown
CSI_DATA,900840,b2:1f:e7:2b:79:66,-41,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105556009,0,83,0,128,1,"[83,-80,4,0,33,22,34,21,33,20,32,19,31,18,29,18,27,17,24,17,21,17,17,18,14,18,10,19,6,20,2,21,-1,22,-5,22,-8,23,-11,23,-13,22,-15,22,-16,21,-17,20,-17,19,-17,17,-17,16,-5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,1,4,-2,5,-5,5,-8,5,-11,6,-14,6,-16,6,-18,7,-20,7,-21,7,-21,8,-21,9,-20,10,-18,11,-16,13,-13,14,-9,16,-5,17,-1,19,4,20,8,21,13,22,18,23,23,23,26,24]",giovani,unknown,unknown
CSI_DATA,900842,b2:1f:e7:2b:79:66,-41,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105550656,0,83,0,128,1,"[83,-80,4,0,-36,26,-35,27,-34,28,-33,27,-32,26,-30,24,-29,22,-27,19,-26,16,-26,12,-25,8,-25,4,-25,0,-24,-5,-24,-9,-23,-13,-22,-16,-22,-19,-21,-21,-20,-23,-19,-24,-17,-24,-16,-24,-14,-24,-13,-23,-4,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-7,1,-6,-1,-6,-4,-5,-7,-4,-11,-3,-14,-2,-17,-1,-19,-1,-22,-1,-24,-1,-25,-2,-25,-3,-25,-5,-24,-7,-23,-9,-21,-11,-18,-14,-15,-17,-12,-20,-8,-23,-4,-26,1,-28,6,-31,10,-33,15,-34,19]",giovani,unknown,unknown
CSI_DATA,900844,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105536978,0,83,0,128,1,"[83,-80,4,0,-17,1,-18,1,-17,2,-16,2,-16,2,-15,1,-14,1,-13,0,-12,0,-11,-2,-10,-3,-9,-4,-9,-5,-8,-7,-7,-8,-6,-9,-5,-10,-4,-11,-3,-11,-3,-12,-2,-12,-2,-12,-2,-11,-1,-11,-1,-11,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-3,-1,-3,-2,-2,-3,-1,-3,0,-4,1,-5,2,-6,3,-7,3,-7,4,-8,4,-8,4,-9,4,-9,3,-9,2,-9,1,-9,0,-9,-2,-8,-4,-8,-5,-7,-7,-6,-9,-5,-11,-4,-12,-3,-14,-3,-15,-2]",giovani,unknown,unknown
CSI_DATA,900846,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105530418,0,83,0,128,1,"[83,-80,4,0,15,-10,14,-11,14,-11,13,-10,13,-10,12,-9,12,-9,11,-7,10,-6,10,-5,10,-3,9,-2,9,0,9,2,9,4,8,5,8,6,8,8,7,8,7,9,7,9,6,9,5,9,5,9,4,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,2,0,1,1,0,3,0,4,-1,5,-2,6,-2,7,-3,8,-3,9,-3,9,-3,10,-2,10,-1,9,0,9,1,8,2,7,3,6,5,5,6,4,8,2,9,0,10,-1,12,-3,13,-5,14,-6]",giovani,unknown,unknown
CSI_DATA,900848,b2:1f:e7:2b:79:66,-40,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105521564,0,83,0,128,1,"[83,-80,4,0,21,37,22,36,22,35,22,34,21,32,19,31,18,30,15,28,12,27,8,26,4,25,0,24,-4,22,-8,22,-12,21,-16,19,-19,18,-21,17,-24,15,-25,14,-26,13,-26,12,-26,10,-25,9,-25,8,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,-1,5,-5,4,-8,3,-11,2,-13,1,-16,0,-19,-1,-21,-1,-23,-2,-24,-2,-24,-1,-24,0,-23,1,-22,3,-21,6,-19,9,-16,11,-12,14,-9,17,-5,21,-1,24,3,28,7,30,12,33,15,35]",giovani,unknown,unknown
CSI_DATA,900850,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105511737,0,83,0,128,1,"[83,-80,4,0,15,-6,15,-7,14,-7,14,-7,13,-6,13,-6,12,-6,11,-5,10,-4,10,-2,9,-1,9,1,8,2,8,4,8,5,7,6,6,7,6,8,5,9,5,10,4,10,4,10,3,10,3,9,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1,0,2,-1,3,-1,4,-2,5,-3,6,-3,7,-3,7,-3,8,-3,8,-3,8,-2,8,-1,8,0,7,1,7,2,6,4,5,5,4,7,3,8,2,10,0,11,-1,13,-2,14,-3]",giovani,unknown,unknown
CSI_DATA,900852,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105501164,0,83,0,128,1,"[83,-80,4,0,0,18,0,18,1,17,1,17,1,16,1,15,0,14,0,13,-1,12,-2,11,-4,10,-5,9,-6,8,-8,7,-9,6,-10,4,-11,3,-12,2,-12,2,-13,1,-13,0,-13,0,-12,-1,-12,-1,-11,-1,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,2,-2,1,-3,0,-4,-1,-5,-2,-5,-3,-6,-4,-7,-5,-7,-6,-8,-6,-9,-6,-9,-6,-9,-6,-9,-5,-9,-4,-9,-3,-9,-1,-9,0,-8,2,-8,4,-7,6,-6,8,-5,10,-4,12,-3,14,-2,15]",giovani,unknown,unknown
CSI_DATA,900854,b2:1f:e7:2b:79:66,-41,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105491231,0,83,0,128,1,"[83,-80,4,0,41,8,41,7,41,6,39,5,38,5,36,5,33,6,31,7,27,8,24,10,21,12,18,14,14,17,11,19,8,22,4,23,1,25,-1,26,-4,27,-5,27,-7,27,-8,26,-9,25,-9,23,-10,22,-3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,3,4,0,5,-3,6,-5,8,-8,10,-11,11,-13,13,-15,14,-16,14,-17,15,-17,16,-16,17,-14,17,-12,18,-10,18,-6,19,-2,18,2,18,7,18,12,18,17,17,22,16,27,15,32,13,35,12]",giovani,unknown,unknown
CSI_DATA,900856,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105477272,0,83,0,128,1,"[83,-80,4,0,-11,-15,-12,-15,-12,-14,-11,-14,-11,-13,-10,-13,-9,-12,-8,-12,-7,-11,-6,-11,-4,-11,-3,-11,-1,-11,1,-11,3,-11,4,-10,6,-10,7,-10,7,-10,8,-9,8,-9,9,-8,9,-8,8,-7,8,-7,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-3,0,-3,1,-2,2,-2,4,-1,5,-1,6,0,7,0,8,0,9,0,9,0,9,0,9,0,9,-1,9,-2,8,-3,7,-4,6,-5,5,-7,3,-8,1,-9,0,-10,-2,-11,-4,-13,-6,-14,-7,-15]",giovani,unknown,unknown
CSI_DATA,900858,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105471543,0,83,0,128,1,"[83,-80,4,0,-11,14,-10,14,-10,14,-9,14,-9,13,-9,12,-8,12,-8,11,-8,9,-8,7,-9,6,-9,4,-10,3,-10,1,-11,0,-11,-2,-11,-3,-11,-4,-11,-5,-11,-6,-11,-6,-11,-7,-10,-7,-10,-7,-9,-7,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3,1,-3,0,-3,-2,-3,-3,-3,-5,-3,-6,-2,-7,-2,-8,-3,-9,-3,-9,-3,-10,-3,-10,-4,-10,-4,-10,-5,-9,-6,-8,-6,-7,-7,-5,-8,-4,-8,-2,-9,0,-10,3,-10,5,-11,7,-11,9,-11,10]",giovani,unknown,unknown
CSI_DATA,900860,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,-105461933,0,83,0,128,1,"[83,-80,4,0,-4,33,-3,34,-2,33,-2,32,-1,30,-2,29,-2,27,-3,25,-4,23,-6,20,-8,18,-11,16,-13,13,-15,11,-17,8,-19,6,-21,4,-22,2,-23,1,-23,-1,-23,-2,-23,-2,-22,-3,-21,-4,-20,-4,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-3,4,-4,2,-6,0,-7,-2,-8,-5,-8,-7,-9,-9,-10,-11,-11,-12,-12,-14,-13,-14,-14,-14,-14,-14,-15,-12,-15,-10,-16,-8,-16,-5,-16,-2,-15,1,-15,5,-14,9,-13,13,-12,18,-11,21,-9,25,-8,28]",giovani,unknown,unknown
