data
"[83,-80,4,0,-12,14,-8,15,-4,16,-2,18,0,20,2,22,4,24,4,25,4,25,4,26,4,25,4,24,4,23,5,21,5,20,6,18,8,16,9,15,11,14,12,14,14,14,15,14,15,15,14,15,14,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-10,5,-13,5,-18,4,-21,3,-24,0,-26,-3,-26,-6,-25,-9,-22,-11,-20,-11,-16,-10,-14,-8,-12,-5,-10,-1,-10,4,-10,8,-11,12,-13,15,-16,18,-18,19,-21,21,-23,21,-24,20,-24,18,-23,17,-21,15]"
"[83,-80,4,0,1,-18,-3,-17,-6,-16,-9,-17,-12,-17,-14,-18,-16,-19,-17,-20,-18,-20,-18,-20,-18,-20,-18,-19,-17,-18,-16,-16,-16,-14,-16,-13,-16,-11,-17,-9,-18,-8,-19,-7,-20,-6,-21,-6,-21,-6,-21,-6,-21,-7,-6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,4,-10,6,-12,10,-15,14,-15,18,-15,21,-13,23,-11,23,-8,23,-5,21,-3,18,-2,15,-2,11,-3,8,-6,5,-9,3,-13,1,-17,1,-21,1,-24,3,-27,4,-29,6,-30,7,-30,8,-29,8,-27,8,-25]"
"[83,-80,4,0,9,12,10,9,13,6,15,5,18,3,20,2,21,2,23,1,23,1,23,1,23,1,22,1,21,1,20,0,18,-1,17,-3,16,-4,16,-6,15,-8,15,-9,15,-10,15,-11,16,-11,16,-11,17,-10,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,12,-1,15,-3,18,-6,20,-9,21,-12,20,-14,18,-14,16,-14,13,-13,11,-10,9,-7,8,-3,8,1,8,5,10,8,12,10,14,12,17,13,19,13,22,13,24,12,24,10,24,9,23,9,22]"
"[83,-80,4,0,-1,10,1,9,3,9,5,9,7,10,8,10,9,10,10,11,10,11,10,11,10,11,10,10,10,10,9,9,9,8,9,7,9,5,9,4,10,3,11,3,11,2,12,2,12,2,12,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-3,5,-4,7,-7,8,-9,9,-11,9,-13,8,-15,6,-15,4,-14,3,-13,2,-12,1,-10,1,-7,1,-5,3,-4,5,-2,7,-1,9,-1,12,-2,14,-2,16,-3,17,-4,17,-5,18,-5,17,-5,16,-5,14]"
"[83,-80,4,0,3,17,6,15,9,13,13,13,15,13,18,13,20,13,21,13,22,13,22,13,22,13,21,13,20,12,19,10,19,8,18,6,18,4,18,2,18,1,19,-1,20,-1,20,-2,21,-2,21,-1,21,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-3,10,-5,13,-9,15,-12,17,-16,17,-19,17,-22,14,-23,12,-23,9,-21,7,-18,5,-15,4,-11,5,-7,6,-4,9,-1,12,1,16,2,20,3,23,2,26,1,29,0,30,-1,30,-2,29,-3,28,-3,26]"
"[83,-80,4,0,-11,-29,-9,-29,-8,-29,-7,-28,-6,-26,-7,-24,-7,-21,-8,-18,-10,-16,-12,-13,-15,-12,-17,-11,-19,-10,-21,-9,-22,-10,-22,-10,-23,-11,-22,-11,-22,-11,-21,-11,-21,-11,-20,-11,-19,-10,-18,-10,-17,-9,-5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,20,-6,19,-3,17,-1,13,0,10,0,6,-2,3,-5,2,-9,2,-14,3,-18,5,-21,8,-24,11,-25,14,-25,15,-24,16,-22,16,-20,15,-18,13,-16,10,-14,6,-14,2,-14,-2,-15,-6,-17,-8,-19,-10,-22]"
"[83,-80,4,0,6,8,7,6,8,4,10,3,11,2,13,1,14,1,15,1,15,1,15,1,15,1,15,0,14,0,13,-1,12,-1,11,-2,11,-3,10,-4,10,-5,10,-6,10,-7,10,-7,10,-7,11,-7,11,-6,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,8,0,10,-2,12,-4,13,-6,14,-7,14,-9,12,-9,11,-9,9,-8,7,-7,6,-5,5,-2,5,1,5,3,6,5,8,7,9,8,11,9,13,9,14,8,15,8,16,7,16,6,15,6,14]"
"[83,-80,4,0,-22,-22,-21,-23,-20,-23,-18,-22,-17,-21,-16,-18,-16,-16,-15,-13,-16,-10,-17,-7,-18,-5,-19,-3,-21,-1,-23,0,-24,1,-24,0,-25,0,-25,0,-24,0,-24,-1,-23,-1,-23,-1,-21,-1,-20,-1,-19,-1,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,16,-14,16,-11,15,-8,13,-5,9,-4,5,-5,1,-6,-2,-9,-4,-13,-5,-18,-4,-22,-2,-25,0,-27,2,-29,4,-28,5,-27,6,-25,6,-23,5,-20,3,-17,0,-15,-4,-14,-8,-13,-12,-13,-16,-14,-18,-15]"
"[83,-80,4,0,20,22,19,22,18,22,16,22,15,20,14,18,14,15,14,12,14,9,15,6,17,4,18,2,20,1,21,0,23,-1,23,0,24,0,24,0,24,1,23,1,22,1,21,1,20,1,19,1,19,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3,-17,12,-18,9,-17,6,-14,4,-10,3,-6,3,-2,5,1,9,2,13,3,17,2,21,0,24,-2,26,-4,27,-6,27,-8,26,-9,24,-8,21,-7,18,-5,16,-2,14,2,13,6,12,10,13,14,14,17,15]"
"[83,-80,4,0,22,-20,23,-19,23,-17,22,-16,21,-15,19,-14,16,-14,13,-14,10,-15,7,-16,5,-17,3,-19,2,-21,1,-22,1,-23,1,-24,1,-24,2,-24,2,-24,3,-24,2,-23,2,-22,2,-21,2,-20,2,-19,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,16,9,17,6,16,3,13,3,9,3,5,5,2,9,-1,13,-3,17,-3,21,-3,24,-1,26,2,27,4,27,6,25,8,23,8,20,8,18,7,16,4,14,1,13,-3,12,-7,13,-11,14,-14,16,-17]"
"[83,-80,4,0,15,-26,16,-26,17,-24,16,-23,15,-21,14,-20,11,-18,9,-18,5,-17,2,-18,0,-18,-3,-19,-4,-20,-6,-22,-6,-23,-6,-24,-6,-24,-5,-24,-5,-24,-4,-24,-4,-23,-4,-22,-4,-21,-3,-20,-3,-19,-1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,17,11,14,12,11,12,8,11,6,8,5,4,6,0,8,-4,11,-7,15,-9,19,-9,22,-9,25,-7,27,-5,27,-3,26,-2,24,0,22,0,20,0,17,-1,14,-4,12,-7,10,-11,9,-15,9,-18,10,-21]"
"[83,-80,4,0,-19,-6,-19,-7,-18,-7,-17,-7,-16,-7,-14,-6,-13,-5,-13,-3,-12,-1,-12,0,-12,2,-12,4,-12,5,-13,6,-13,7,-14,7,-14,7,-14,7,-14,6,-14,6,-14,6,-13,5,-13,5,-12,5,-12,4,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4,-13,5,-12,6,-10,5,-8,4,-6,1,-5,-1,-4,-4,-5,-7,-7,-8,-9,-9,-11,-9,-14,-9,-15,-8,-17,-7,-17,-5,-17,-4,-16,-4,-15,-3,-13,-4,-11,-5,-9,-6,-7,-9,-5,-11,-4,-13,-4,-15,-4]"
"[83,-80,4,0,-25,-18,-24,-19,-23,-19,-21,-19,-20,-18,-19,-16,-18,-13,-17,-10,-17,-7,-18,-4,-18,-2,-19,1,-20,3,-22,4,-23,4,-24,4,-24,4,-24,4,-24,4,-24,3,-23,3,-22,3,-21,3,-20,3,-20,2,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-5,14,-16,14,-13,14,-10,12,-7,8,-5,4,-5,0,-7,-3,-9,-6,-13,-7,-17,-7,-21,-6,-25,-4,-27,-2,-29,0,-29,2,-28,3,-26,3,-23,2,-20,1,-18,-2,-15,-6,-13,-10,-12,-14,-11,-18,-12,-21,-13]"
"[83,-80,4,0,11,-14,7,-15,4,-17,2,-19,-1,-21,-2,-23,-3,-25,-4,-26,-4,-27,-3,-27,-3,-27,-4,-26,-4,-24,-5,-23,-6,-21,-7,-19,-8,-18,-9,-17,-11,-16,-13,-16,-14,-16,-15,-16,-15,-17,-14,-17,-14,-17,-4,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,9,-5,12,-6,17,-5,21,-3,23,0,24,3,24,6,23,8,21,10,18,11,15,10,12,8,10,5,9,1,9,-4,9,-9,11,-12,13,-16,15,-18,18,-20,20,-21,22,-20,23,-19,24,-18,23,-16,21,-15]"
"[83,-80,4,0,-2,-12,-5,-11,-7,-10,-9,-10,-11,-10,-13,-10,-14,-10,-15,-10,-15,-10,-15,-10,-16,-11,-15,-10,-15,-9,-14,-8,-13,-7,-13,-5,-13,-4,-13,-3,-13,-1,-13,-1,-14,0,-14,0,-15,1,-15,0,-15,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-7,3,-9,6,-11,8,-12,11,-12,13,-11,14,-9,15,-8,15,-6,14,-4,12,-3,9,-3,7,-4,4,-5,2,-7,0,-9,-1,-12,-2,-14,-2,-17,-1,-19,-1,-20,0,-21,1,-21,2,-21,2,-20,2,-19]"
"[83,-80,4,0,-30,5,-30,4,-30,2,-29,2,-26,1,-24,2,-22,3,-19,4,-17,6,-15,9,-14,11,-13,14,-13,16,-13,18,-13,19,-14,19,-14,20,-14,19,-15,19,-14,18,-14,18,-13,17,-13,16,-12,15,-12,15,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-6,-3,-21,0,-20,2,-18,3,-14,2,-10,-1,-7,-5,-5,-9,-4,-13,-5,-17,-7,-20,-9,-22,-12,-22,-16,-22,-18,-21,-20,-19,-20,-17,-20,-15,-18,-13,-16,-12,-13,-12,-9,-13,-5,-15,-2,-17,1,-21,4,-23,6]"
"[83,-80,4,0,-13,27,-14,27,-14,25,-14,24,-13,22,-12,21,-10,19,-7,18,-4,17,-1,17,2,17,4,18,6,19,8,20,8,21,8,22,8,22,8,22,7,22,7,22,7,21,6,20,6,19,5,18,5,18,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-3,-19,-10,-17,-11,-14,-12,-10,-11,-8,-8,-7,-4,-7,0,-8,4,-11,8,-15,10,-18,11,-22,11,-25,10,-27,8,-28,6,-27,4,-26,2,-23,2,-20,1,-17,3,-14,5,-11,8,-9,11,-8,15,-7,19,-7,21]"
"[83,-80,4,0,-19,23,-20,22,-21,21,-20,19,-19,18,-17,17,-15,16,-12,15,-9,15,-6,16,-3,17,-1,18,1,20,2,21,2,22,2,23,2,24,1,24,1,23,0,23,0,22,0,21,0,20,0,19,-1,19,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-4,-16,-14,-14,-15,-10,-15,-7,-13,-6,-9,-5,-5,-7,-1,-9,2,-13,5,-17,6,-21,6,-25,5,-27,3,-29,1,-29,-1,-28,-3,-26,-4,-23,-5,-20,-4,-18,-2,-15,1,-13,4,-12,8,-12,12,-13,16,-14,19]"
"[83,-80,4,0,12,14,11,15,10,15,9,15,9,14,8,12,8,10,8,8,8,7,9,5,10,4,11,2,12,2,14,1,14,1,14,1,15,1,15,2,15,2,14,2,14,2,13,2,13,2,12,2,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-11,8,-11,6,-11,4,-9,2,-7,2,-4,2,-2,3,0,5,1,8,2,10,1,13,0,15,-1,17,-3,17,-4,17,-5,16,-6,15,-6,13,-5,12,-3,10,-1,9,1,8,3,8,6,8,8,9,10,10]"
"[83,-80,4,0,13,-14,13,-13,14,-12,13,-11,12,-11,11,-10,9,-10,7,-10,6,-10,4,-11,2,-12,1,-12,0,-14,-1,-15,-1,-15,0,-16,0,-16,0,-16,0,-15,0,-15,1,-15,1,-14,0,-14,0,-13,0,-12,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,9,7,9,5,9,3,7,2,5,2,3,3,0,5,-2,8,-3,11,-3,13,-3,15,-2,16,-1,17,1,17,2,16,3,15,3,13,3,11,3,10,1,9,-1,8,-3,8,-5,8,-8,8,-10,9,-12]"
"[83,-80,4,0,12,-27,14,-27,14,-26,14,-24,13,-23,12,-21,9,-20,7,-19,3,-18,0,-18,-3,-18,-5,-19,-7,-20,-8,-21,-9,-22,-9,-23,-9,-23,-8,-23,-8,-23,-8,-23,-8,-22,-7,-22,-7,-20,-7,-19,-6,-19,-2,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,18,10,15,11,12,12,8,10,6,7,5,3,6,-1,7,-5,11,-8,14,-10,18,-11,22,-11,25,-10,27,-8,27,-6,26,-4,25,-2,22,-2,19,-2,16,-3,14,-5,11,-8,9,-12,7,-16,7,-20,7,-22]"
"[83,-80,4,0,-22,-21,-21,-22,-20,-23,-18,-22,-17,-21,-16,-18,-15,-16,-15,-13,-16,-10,-16,-7,-18,-5,-19,-3,-21,-2,-22,-1,-24,-1,-24,-1,-25,-1,-25,-1,-24,-2,-24,-2,-23,-2,-22,-2,-21,-2,-20,-2,-19,-2,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,14,-15,15,-13,14,-9,12,-7,9,-5,5,-5,1,-7,-2,-9,-4,-13,-5,-17,-5,-21,-4,-25,-2,-27,1,-28,3,-28,4,-27,5,-25,5,-23,4,-20,2,-17,0,-15,-4,-14,-8,-13,-12,-13,-16,-14,-18,-15]"
"[83,-80,4,0,-24,18,-25,17,-25,15,-24,14,-23,13,-20,13,-18,12,-15,12,-12,13,-10,14,-7,16,-5,18,-4,19,-3,21,-3,22,-3,23,-4,23,-4,23,-5,23,-5,22,-5,22,-5,21,-5,20,-5,19,-5,18,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-5,-13,-17,-10,-18,-7,-17,-5,-14,-4,-10,-4,-6,-6,-3,-10,0,-14,2,-18,2,-22,1,-25,-1,-27,-3,-28,-5,-28,-8,-26,-9,-24,-10,-22,-10,-19,-8,-17,-6,-15,-2,-14,1,-14,5,-15,9,-16,13,-17,16]"
"[83,-80,4,0,14,4,14,0,14,-3,15,-6,16,-8,17,-10,18,-12,18,-12,19,-13,19,-13,19,-13,18,-13,17,-13,15,-12,14,-13,12,-13,10,-13,9,-14,8,-15,7,-16,6,-17,6,-18,6,-18,7,-18,7,-18,2,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,8,8,9,12,9,16,8,19,6,21,3,22,1,22,-1,20,-3,18,-3,15,-2,13,-1,10,2,8,6,6,9,5,13,4,16,5,19,6,22,7,23,9,24,10,23,12,22,12,21,12,19,11]"
