type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,267662,b2:1f:e7:2b:79:66,-41,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1334837840,0,83,0,128,1,"[83,-80,4,0,14,-4,13,-4,12,-3,12,-3,13,-2,13,0,14,1,14,3,16,4,18,6,20,7,22,9,23,11,25,14,26,15,27,16,26,17,26,18,25,19,25,19,24,19,22,18,20,18,18,17,16,17,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,0,5,0,8,1,11,3,14,5,16,7,18,9,20,11,23,13,26,14,27,15,28,16,29,16,29,15,29,15,29,14,29,12,28,11,28,9,27,7,26,5,24,3,23,1,21,-1,20,-2,19,-4]"
CSI_DATA,267664,b2:1f:e7:2b:79:66,-41,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1334847610,0,83,0,128,1,"[83,-80,4,0,14,-4,12,-4,12,-3,12,-2,12,-2,13,0,13,1,14,3,15,5,17,7,19,8,21,9,23,12,24,14,25,16,26,16,26,18,25,19,25,19,24,19,23,19,22,18,20,18,18,18,16,17,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,0,5,1,7,2,10,4,13,6,15,9,17,11,20,13,22,14,24,16,26,17,26,18,27,18,28,18,28,17,28,16,27,14,27,12,27,10,26,8,25,6,24,4,22,2,21,0,20,-2,19,-3]"
CSI_DATA,267666,b2:1f:e7:2b:79:66,-41,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1334857703,0,83,0,128,1,"[83,-80,4,0,13,-6,12,-6,11,-5,11,-4,12,-3,13,-2,13,-1,14,1,16,2,18,4,20,5,23,6,24,8,26,10,27,12,28,13,28,14,28,15,27,15,27,15,26,15,24,15,22,15,20,15,18,15,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-1,5,0,8,0,11,2,14,3,17,5,19,7,22,8,25,10,27,11,29,12,29,12,30,12,31,12,31,11,30,10,30,9,29,7,29,5,27,3,26,2,24,0,22,-2,21,-3,20,-5,19,-6]"
CSI_DATA,268276,b2:1f:e7:2b:79:66,-38,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1337897700,0,83,0,128,1,"[83,-80,4,0,-4,3,-4,2,-4,2,-4,2,-4,2,-5,2,-5,1,-6,1,-7,1,-8,1,-9,1,-10,1,-11,1,-11,0,-12,0,-12,0,-13,0,-13,-1,-12,-1,-12,-1,-12,-1,-12,-1,-11,-1,-10,-2,-9,-2,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,0,-3,0,-4,0,-5,-1,-7,-1,-7,-1,-8,-1,-10,-1,-11,-2,-12,-2,-13,-2,-13,-2,-13,-2,-13,-2,-13,-1,-13,-1,-12,0,-12,0,-11,0,-11,1,-10,2,-9,2,-8,2,-7,3,-6,3,-6,3]"
CSI_DATA,268278,b2:1f:e7:2b:79:66,-38,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1337907685,0,83,0,128,1,"[83,-80,4,0,4,-3,3,-3,3,-2,3,-2,4,-2,4,-2,5,-1,5,-1,6,-1,7,-1,8,0,9,0,10,0,10,1,11,1,12,1,12,1,11,1,11,2,11,2,11,2,10,2,9,2,8,3,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,4,0,5,1,6,1,7,2,8,2,9,2,10,3,11,3,11,3,12,3,12,3,12,3,11,2,11,2,11,1,10,1,10,0,9,-1,8,-1,7,-2,7,-2,6,-2,6,-3]"
CSI_DATA,268280,b2:1f:e7:2b:79:66,-41,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1337917593,0,83,0,128,1,"[83,-80,4,0,-10,-7,-10,-7,-9,-7,-9,-7,-8,-8,-8,-9,-8,-11,-7,-13,-7,-16,-7,-18,-7,-20,-7,-21,-7,-24,-8,-26,-7,-28,-6,-29,-6,-29,-5,-30,-5,-30,-4,-29,-3,-28,-2,-27,-1,-25,0,-23,1,-22,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-3,-2,-5,-2,-8,-3,-11,-3,-14,-3,-17,-3,-20,-3,-23,-3,-25,-3,-27,-3,-29,-2,-30,-3,-30,-3,-30,-4,-30,-5,-29,-6,-28,-7,-27,-8,-25,-9,-23,-10,-21,-10,-19,-11,-17,-11,-15,-12,-13,-12,-12]"
CSI_DATA,268282,b2:1f:e7:2b:79:66,-41,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1337927691,0,83,0,128,1,"[83,-80,4,0,-7,9,-7,9,-7,8,-7,7,-9,7,-10,7,-11,7,-12,7,-14,7,-17,7,-19,7,-22,7,-24,7,-25,7,-27,7,-29,7,-29,6,-29,6,-29,5,-29,4,-28,3,-27,3,-25,1,-23,0,-22,-1,-6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3,1,-5,1,-8,2,-12,2,-15,2,-17,2,-20,3,-22,3,-25,2,-28,2,-29,2,-30,3,-30,3,-30,3,-30,4,-29,5,-28,6,-26,6,-25,7,-23,8,-21,9,-19,10,-16,10,-15,11,-12,11,-11,11]"
CSI_DATA,268284,b2:1f:e7:2b:79:66,-41,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1337937724,0,83,0,128,1,"[83,-80,4,0,-2,-12,-2,-12,-2,-11,-1,-11,0,-11,1,-12,2,-13,3,-15,5,-16,6,-18,8,-19,10,-21,11,-22,12,-23,14,-24,15,-25,16,-25,16,-25,17,-24,17,-23,17,-22,17,-20,16,-18,16,-16,16,-15,4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-4,1,-5,4,-7,6,-9,8,-12,10,-14,11,-17,13,-18,15,-19,18,-21,19,-22,19,-23,19,-23,19,-23,18,-24,17,-24,15,-24,14,-24,12,-23,10,-22,8,-21,6,-20,4,-19,2,-18,0,-17,-1,-16]"
CSI_DATA,268286,b2:1f:e7:2b:79:66,-38,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1337947775,0,83,0,128,1,"[83,-80,4,0,1,4,1,4,0,3,0,3,0,3,-1,4,-1,4,-1,5,-2,5,-3,6,-3,7,-4,8,-4,9,-4,10,-5,10,-5,10,-5,10,-6,10,-6,10,-6,10,-6,9,-6,9,-6,8,-6,7,-6,7,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-2,2,-2,3,-3,4,-4,5,-4,7,-5,7,-6,8,-6,9,-7,9,-7,10,-7,10,-7,10,-7,10,-6,10,-5,10,-5,10,-4,9,-3,9,-2,8,-2,8,-1,7,-1,7,0,6,0,6]"
CSI_DATA,268288,b2:1f:e7:2b:79:66,-41,11,1,6,0,1,1,0,1,0,1,-97,0,1,0,1337971793,0,83,0,128,1,"[83,-80,4,0,-12,-5,-11,-5,-10,-5,-10,-6,-10,-6,-10,-8,-10,-9,-10,-12,-10,-14,-11,-16,-11,-17,-12,-19,-13,-21,-13,-24,-13,-25,-13,-26,-12,-27,-12,-27,-11,-27,-11,-27,-10,-26,-9,-25,-7,-24,-5,-22,-4,-21,-1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-3,-3,-3,-5,-4,-7,-5,-10,-6,-13,-7,-16,-8,-19,-8,-21,-9,-23,-9,-25,-9,-27,-10,-28,-10,-28,-10,-28,-11,-27,-12,-27,-13,-26,-13,-24,-14,-22,-14,-20,-15,-18,-15,-16,-15,-14,-15,-12,-15,-10,-15,-8]"
