type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,949356,b2:1f:e7:2b:79:66,-37,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,431898940,0,83,0,128,1,"[83,-80,4,0,10,10,9,9,8,7,8,6,7,4,6,3,4,2,3,2,1,1,0,1,-1,0,-3,0,-4,1,-5,1,-6,2,-6,2,-7,2,-7,3,-7,3,-6,3,-6,4,-5,4,-5,4,-4,3,-4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4,-1,5,0,5,1,6,1,6,2,7,3,7,4,8,5,8,6,8,7,8,7,8,8,8,9,8,9,8,10,7,10,7,11,8,11,8,12,8,12,9,12,9,13,9,13,10,13,10,13,10,13]"
CSI_DATA,949358,b2:1f:e7:2b:79:66,-36,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,431908660,0,83,0,128,1,"[83,-80,4,0,-16,2,-14,2,-12,2,-11,2,-9,2,-8,2,-6,1,-4,1,-3,0,-2,-1,-1,-2,0,-3,0,-4,1,-5,1,-6,1,-7,1,-7,1,-8,0,-8,0,-8,-1,-8,-1,-7,-2,-7,-2,-6,-2,-5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3,3,-4,3,-5,3,-6,3,-7,3,-8,3,-9,2,-10,2,-11,2,-12,2,-13,1,-13,1,-13,0,-14,0,-14,-1,-15,-1,-15,-1,-16,-1,-16,-2,-17,-2,-17,-2,-17,-2,-17,-1,-18,-1,-18,0,-17,0]"
CSI_DATA,949360,b2:1f:e7:2b:79:66,-36,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,431918735,0,83,0,128,1,"[83,-80,4,0,-11,10,-10,10,-8,9,-7,8,-6,7,-5,6,-3,4,-3,3,-2,2,-2,0,-2,-1,-2,-3,-3,-4,-3,-5,-3,-6,-4,-6,-4,-6,-4,-7,-5,-7,-5,-6,-5,-6,-5,-5,-5,-5,-5,-4,-5,-3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,-1,5,-2,5,-3,6,-4,7,-4,7,-5,7,-6,8,-7,8,-8,9,-9,9,-9,9,-10,9,-11,8,-11,8,-12,8,-12,9,-13,9,-13,9,-14,9,-14,9,-14,10,-14,10,-14,11,-14,11,-13,11]"
CSI_DATA,949362,b2:1f:e7:2b:79:66,-36,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,431929015,0,83,0,128,1,"[83,-80,4,0,13,-7,12,-7,10,-6,8,-6,7,-5,6,-5,4,-4,3,-3,1,-2,1,-1,0,1,0,2,0,3,0,5,0,6,0,6,0,7,1,7,1,7,1,7,2,6,2,6,2,5,2,5,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-5,2,-5,3,-6,4,-6,5,-6,6,-6,7,-6,8,-6,9,-6,9,-6,10,-6,11,-6,12,-5,12,-5,13,-5,13,-5,14,-5,14,-5,15,-4,15,-4,15,-5,16,-5,16,-5,16,-5,16,-6,16,-6]"
CSI_DATA,949364,b2:1f:e7:2b:79:66,-36,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,431938471,0,83,0,128,1,"[83,-80,4,0,14,-3,13,-3,11,-3,10,-3,8,-3,7,-3,5,-3,3,-2,2,-1,1,0,0,1,-1,2,-1,3,-2,4,-2,5,-2,6,-2,7,-1,7,-1,7,0,7,0,7,0,6,1,6,1,5,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-5,3,-5,4,-5,5,-5,6,-5,7,-4,8,-4,9,-4,10,-4,11,-4,12,-3,12,-3,12,-2,13,-2,13,-1,14,-1,14,-1,15,-1,15,-1,16,-1,16,0,16,-1,17,-1,17,-1,18,-1,17,-2]"
CSI_DATA,949366,b2:1f:e7:2b:79:66,-41,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,431948495,0,83,0,128,1,"[83,-80,4,0,19,30,18,27,17,24,16,19,14,15,12,11,10,9,6,6,3,4,0,2,-3,0,-7,-1,-10,0,-13,0,-15,1,-17,1,-18,2,-19,4,-19,5,-18,5,-17,6,-15,7,-14,7,-12,7,-11,7,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,2,12,3,13,6,14,8,15,10,16,13,17,15,18,18,18,20,17,22,17,24,17,26,16,27,15,28,15,30,14,31,14,32,14,34,15,35,15,36,15,36,16,38,16,39,17,39,19,39,20,38]"
CSI_DATA,949368,b2:1f:e7:2b:79:66,-41,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,431958592,0,83,0,128,1,"[83,-80,4,0,13,29,13,26,13,23,12,19,11,14,9,11,7,9,5,6,2,4,0,2,-3,0,-6,-1,-9,-2,-12,-1,-14,-1,-15,-1,-17,0,-17,1,-17,2,-17,3,-16,3,-15,4,-13,4,-12,5,-11,5,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,3,10,4,11,6,11,9,12,11,13,13,14,15,14,17,13,20,13,21,13,23,12,25,11,26,10,27,10,28,9,29,9,30,9,32,9,33,9,33,10,34,10,35,10,36,11,37,13,37,14,36]"
CSI_DATA,949370,b2:1f:e7:2b:79:66,-36,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,431968449,0,83,0,128,1,"[83,-80,4,0,6,-13,6,-12,4,-11,3,-10,2,-9,2,-7,1,-6,0,-4,0,-3,0,-2,1,0,2,1,2,2,3,3,3,4,4,4,5,4,5,4,5,4,6,4,6,3,5,3,5,2,5,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-5,-2,-6,-1,-7,0,-7,1,-8,1,-9,2,-9,2,-10,3,-10,4,-11,5,-11,5,-12,6,-12,7,-12,7,-12,8,-12,8,-12,8,-12,9,-12,9,-13,9,-13,10,-14,10,-14,10,-14,9,-15,9,-15]"
CSI_DATA,949372,b2:1f:e7:2b:79:66,-36,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,431978492,0,83,0,128,1,"[83,-80,4,0,12,6,11,5,10,4,9,3,8,2,6,1,5,1,3,1,2,1,0,1,-1,1,-2,1,-3,2,-4,3,-4,4,-5,4,-5,5,-5,5,-5,6,-4,6,-4,6,-3,6,-3,5,-2,5,-2,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4,-2,5,-1,5,-1,6,0,7,1,8,2,8,2,9,3,9,4,10,4,10,5,10,6,10,7,10,7,10,8,11,8,11,8,11,9,12,9,12,9,12,9,13,9,13,10,13,10,14,9,14,9]"
CSI_DATA,949374,b2:1f:e7:2b:79:66,-36,11,1,7,0,1,1,0,1,0,1,-97,0,1,0,431988580,0,83,0,128,1,"[83,-80,4,0,-15,-1,-14,0,-12,0,-11,0,-9,1,-7,1,-6,1,-4,0,-3,-1,-2,-1,-1,-2,0,-3,0,-4,1,-5,1,-6,1,-7,1,-7,1,-8,1,-8,0,-8,-1,-8,-1,-7,-1,-7,-2,-6,-2,-6,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-4,2,-5,2,-6,2,-7,2,-8,1,-9,1,-10,1,-11,0,-11,0,-12,-1,-12,-1,-13,-2,-13,-2,-13,-3,-14,-3,-14,-3,-14,-4,-15,-4,-16,-4,-16,-4,-16,-4,-17,-4,-17,-4,-18,-4,-18,-3,-17,-3]"
