PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
-1.3170760171778462,-1.2858100998886524,1.1371413370883094,0.3199381672804109,-0.6408556661490823,-0.18711706660049246,0.07849698795254446,-0.07735069919803235,-0.029364853412670075,0.0459035189774671
-1.6171872271340468,-2.2638382303380884,1.0058586743921807,0.41012748718676606,-0.6610406541252472,-0.20160452248851352,-0.11304407385123182,0.03727593625102858,-0.0450586053562822,0.03715239122562827
-1.0768135683994133,-1.3069523219756642,0.864050812683065,0.22297095504115802,-0.45832547677347274,-0.17250728400174556,-0.12229566339462938,-0.031210144776880073,-0.03205458320640498,0.018049455909217003
-1.8102530965252899,0.21550973000385543,0.7187747616468275,0.1656707775443675,0.3695340455144404,0.032100638118144176,-0.17322433840559037,-0.07606238447233758,-0.03856490136926349,0.04702968904636
-2.0345470230005787,-1.563628704596097,1.0499314528563561,0.29551410738417894,-0.53273619023846,-0.17419666864990438,-0.050662867403954315,-0.020381258874564535,-0.039064630946842524,0.06558372455669052
-1.6249361900074184,0.8398690007057211,0.8407173137820471,0.1004187205796738,0.2364606231985011,-0.07028834254918374,0.15885340709322449,-0.10574279452265682,-0.005593594246011748,0.05003080344293643
-1.5705696646761713,-1.0039679785983215,0.8571400859188036,0.3393543316353172,-0.06230237471279975,-0.00714782025303311,-0.16285295093242402,-0.06871515285465654,-0.024514341644399938,0.04311115096273577
-1.602630923163768,-2.142012498133505,0.10322133020811296,0.26225917062799786,0.02955516302757978,0.03681187653487746,0.41732923860754106,-0.020536993971501452,-0.14697561261447362,0.047835696397352516
-2.4755572974494147,1.4695667448487393,-5.6700527404480345,3.161333620196551,-1.9897685771243105,0.21589457441463236,0.36502687127277444,-0.04897471460363394,-0.09701688053340402,0.02842576703705558
-1.9188794403228675,-2.478332362850134,0.8629805373430417,0.2693379773125749,-0.7723800822329884,-0.1792941431098941,0.08323499484603906,0.0010549942204284703,-0.06495254348014218,0.05884747076483714
-2.8543037142029086,0.6596313206609562,1.0260149460735462,-0.06663110074241675,-0.11397347140917778,-0.2507719562273126,0.24447869666555944,-0.07534305660271277,-0.016509933706077756,0.1137411138097535
-0.8927653362498001,0.0003879067575252853,0.5864071333467767,-0.01587925060113228,0.03056024573732816,0.006533729739820272,-0.08312503997780679,-0.07551987729555416,-0.0256529892690405,0.010328609320771733
-0.5848488425526147,-1.5675757018234688,0.5445173901338978,-0.022290149303750777,-0.5872418451065365,-0.19315110457320653,-0.185559850131435,0.0026382707215734896,-0.05314217036648816,-0.010535970373770678
-2.0294962137178834,0.6789574140738088,-5.814551284460042,3.3339039801456125,-1.688981630385,0.730166566635671,-0.1384315417494113,-0.0614775148450019,-0.07267646432258684,0.00023817491542396063
-1.5313925234130898,-2.047623925710034,-0.6542666588882462,0.13272125040330876,0.8661567630182642,0.3136204405296747,0.04024041860904097,0.02121996594834054,-0.12335609548708998,0.0084533557417908
-1.0042674844744484,-1.361815717629386,0.7746221206414691,-0.0317719207951267,-0.7661052563726307,-0.22699989563232978,0.017021289147987638,-0.024456057886162362,-0.03356821948127373,0.01622870084520396
-0.8583151596531025,-1.4929716156740334,-0.4397902442200843,0.0051538861561610996,0.651386345999769,0.28606547262628207,-0.16417105180332453,-0.008504905336491772,-0.10695571014822741,-0.014520188448844189
-1.9414257771844319,-1.868821897816757,-0.19680918624068033,0.23310156425543996,0.7524084755409283,0.3461554871902612,-0.26621258201734826,0.03720854538576919,-0.11266699783674955,0.023431182016288507
-1.31679980856275,-1.731917411720654,0.6571508844321693,0.09349209134873429,-0.47281489882544236,-0.14457664163943185,-0.2675386233073803,0.02562772680208976,-0.04298627767144811,0.01112715015453521
-1.2872685340870886,-2.389918041733729,0.29669453483965746,0.13254473864758087,-0.3326304552287298,0.019053403629803314,-0.026164635806707262,0.012887782791047311,-0.0832487911650921,0.014751472887694581
-1.759289876715412,-2.1080500290246404,-0.09416095419183458,0.1752597877294572,0.3916592577418117,0.23790609262253723,-0.1387164917511884,0.017044285149842395,-0.1095388236485984,0.024241019266792757
-1.6491229535275513,-1.612279902165866,0.9133727259320925,0.08155685894785025,-0.7345316093746533,-0.22474235715172666,-0.08025955593937556,-0.005636021690254991,-0.02018896690134947,0.03972956904060953
-1.5944765049448824,-1.4980464646831027,0.9318037072077743,0.07277108974792335,-0.7576045040504642,-0.227602872117667,0.008901812277846293,-0.041410650051003334,-0.03789650990216105,0.04486960024506036
-1.8442780848673657,-2.5226698212805303,-0.324813341190739,0.1313553297544899,0.2622025971951092,0.17446125810260096,0.35647111424490574,0.0055698887373189085,-0.14318173114773397,0.04258352214204673
-2.0830629695012854,-0.5365605722878256,0.7203721813436914,0.05913799352369293,0.02200277726828076,-0.03207678627347724,-0.29826892309073016,-0.02730826088077446,-0.020026709246593964,0.047325927479654445
-1.835243348839089,-0.5197736372510307,0.72761951578937,0.026766007081337605,-0.09648265778042582,-0.04537462167067616,-0.1797845292354973,-0.04168695526986241,-0.03392736700895957,0.042672871483174515
-1.76412595929723,-1.059450985222671,-2.0346314030188806,-0.5408120076430804,1.5592153574608265,-0.025731506215810534,0.6983387325091048,0.06155926280700426,-0.11224647145303185,0.0038066468643207308
-1.2573764528558202,-2.3070720255209105,0.5136582101458357,0.06629880218323482,-0.6579688812961839,-0.14755909743207968,-0.017192531055562593,-0.00735942943239365,-0.06252089880139228,0.01845831989186118
-1.5432994133796847,-1.4353571030804038,0.9235469797104868,0.07622548587557515,-0.7497940705751686,-0.25238469637190547,0.051324159370999614,-0.04241035987093607,-0.029541482903133916,0.04060516791072327
-2.0097345403837137,-0.12192188414286725,0.7629764048900506,0.05191246065795404,0.07093133289367398,-0.03361727172510467,-0.16623165973160006,-0.056906925786777085,-0.016501957651327913,0.05163972182552651
-1.6094095897402771,-1.9434767439123632,0.6946093381081625,0.11279651546168042,-0.5579714428223824,-0.15276590528532824,-0.15688246086034313,0.019969850838940165,-0.06014016098439051,0.028901311747317582
-2.0670762527697724,-2.6023461697736856,0.5490589298069383,0.19610651664509077,-0.49049711415436814,-0.03866113108224394,-0.024016622009128158,0.014968209939476312,-0.08204781106692105,0.05381215388960479
-2.027657552385842,2.3669684739363213,0.6023307157505192,-0.4063575125658264,0.30119260178288776,-0.37207775775182,0.48388895413480526,-0.03611735721522047,0.010613433130372383,0.04531359102091759
-1.3100165344786534,-2.259479924506341,0.41028484922204067,0.04788285000617536,-0.5482895525715931,-0.07555796915437694,0.04702204424185166,-0.020046580258138977,-0.08637502974416311,0.023137055792719317
-1.744448884958889,0.1978982822267432,0.7794695770845421,0.0412460702725927,0.043040758885267864,-0.06385100013240011,0.053673539616756305,-0.0973547185866603,-0.019936236921188677,0.049916223369175027
-1.6446195099767542,1.4045620479830174,0.8008234639562005,0.03130299605723757,0.28160212772711696,-0.25504920052597957,0.3859572029308487,-0.10135825150238917,0.01520031452693149,0.049822839355038506
-0.49211324828922975,-1.3604599798035892,0.7469585060728219,0.650282813727672,0.154291570568584,0.10669657186920291,-0.141138863553907,-0.0035618113183405607,-0.07735776154512002,-0.0073268356220556234
-0.6866726483318725,0.7413485340850704,0.6554070473875518,0.2050635419734233,0.37416232416343215,-0.05465862242073826,0.17416854725024894,-0.11926822826952858,0.027443123602815644,0.014240871872731662
-1.2572839988912619,-1.5387835957254876,-0.27382775944500165,0.1735774624237162,0.4324693613731728,0.047654021434843395,0.5690466794864494,0.0024697393613200415,-0.1704038662698119,0.026806067386068257
-1.7748255635168555,-1.866148827538541,1.0796987322876135,0.2683160351774776,-0.7564877947917931,-0.19476952062540162,-0.03949155071996392,-0.021761228033208138,-0.0283794247451198,0.052688605579437386
-1.279950999095568,-1.4649021311062984,-0.38501369905947025,0.13349824140254063,0.8405812059728953,0.31928334764361965,-0.18364404194245082,-0.002866977897221027,-0.1298005437043797,0.00034246019440793804
-2.6149171830390214,2.862948474418975,0.4993570831288528,-0.6179745909842097,0.3981212056112309,-0.4422002118943101,0.4923474571007386,0.0036137330601786473,-0.025745294093943605,0.06233750583170598
-1.4595960946223248,-1.7774308224199895,-0.7699713492942294,-0.06982564371437043,0.8403851455991016,0.29853242042311556,-0.01214927348275062,0.009736578095743312,-0.10285612618494117,0.0017653751493574646
-1.1615453371312778,-1.6151067164682755,0.4193545940770457,-0.15039142793840804,-0.5087328504179307,-0.20360353678291812,-0.3129819237118022,0.03887036944419554,-0.04525436641224623,-0.00030431893103555793
-0.6702133041395113,-1.9357236132703515,-0.05948291816892077,-0.1826605690994411,-0.3106263828081761,0.005848665484678997,0.07657198219846495,-0.03907188308996902,-0.10275372915566383,-0.0024502324300204525
-2.3253737665964413,0.6593426404468371,-6.599282036258849,2.969468127338721,-1.3856356776052308,0.5456835813310851,-0.00139473003512218,-0.033121635913267986,-0.01797096880828325,-0.004611437915754544
-1.1792441293708325,0.9159076684694354,0.4811004839220938,-0.4217975545239986,-0.08896194103534819,-0.1670638730997971,0.13304351801111083,-0.0795034535617007,-0.03217411438105201,0.022574577170208058
-1.507540766373477,0.20170684627304628,0.7172929219682062,-0.28784459176350163,-0.3863830964468428,-0.2100334751144481,0.1091231616204702,-0.07853125619259692,-0.023986654435113747,0.040993107605537364
-1.6397731031527485,-2.4821375237119283,-0.4848229428457447,0.08316071511441882,0.4931507140303223,0.2708880588545981,-0.012831531250858688,0.029326711359385207,-0.11150457962784127,0.014209599133876464
-1.775515076204191,0.37450835608605837,0.6744293417110804,-0.16364077027901439,-0.039116308149442267,-0.10240816517556094,0.049078811134229496,-0.05622811690243275,-0.02914189131740047,0.04656588362621835
-1.5996459216659449,2.9061419050762436,0.3857945701712242,-0.7507073162448239,0.20067570308349017,-0.44291428218204726,0.5402732858233651,-0.02360561597001133,-0.021856611612368515,0.01685062182533154
-1.2976329310088879,-0.5990067026718999,0.33457443949865934,-0.222770817249601,-0.05995747946590159,-0.023191377736819375,-0.315131494376432,-0.02736586028240586,-0.041721314122597136,0.010412084265286078
-2.352109016659422,5.8671273187820585,0.14709548578828607,-1.218721804027819,0.7866724509291126,-0.857295845974502,1.0880921433939208,0.2187828547015874,-0.02347021606901617,-0.03202486614584989
-1.5678203529426649,-2.4458451315018115,-1.0378680472863702,-0.14073151132902387,0.7930916341816145,0.3427730370069491,0.041062734732303055,0.038295277366983974,-0.13604911296112482,0.003758105376544315
-2.19835299433403,-1.6614718153981298,-1.8381938585093027,-0.4022123202109811,1.5335588785177152,0.13885379391483776,0.32354260362229953,0.07246726216262235,-0.0876420276503756,0.013446976464607333
-1.58520855449719,1.4012291020377845,0.5487862088827404,-0.38909148802886284,0.12313763505225601,-0.1642383205747701,0.13132079788372608,-0.06614084342796066,-0.019435879658547706,0.03096317206851838
-2.4194385218719576,1.1646948271277726,0.6321640533120293,-0.3814719069563136,0.059758501722888595,-0.21974613536204665,0.166630863186851,-0.058408938924454576,-0.027465479587194544,0.07207757937755613
-1.5513436034355972,-0.3132609962079458,0.5702108599909282,-0.19297255116822046,-0.20851888561204115,-0.1054936781791874,-0.10676602067275526,-0.045031883302122745,-0.032552648835792425,0.029823336263326315
-1.271924292025954,1.06701374983281,0.46319804227163996,-0.5114107786278004,-0.14133151037710776,-0.2362530593643746,0.17250793056845465,-0.07767670830910778,-0.02184735603164137,0.023551546836238984
-2.162224102443913,-2.4347563291745695,-1.0874804497225594,-0.07305260758019126,1.0008434013523961,0.315540534605626,0.07759978688251652,0.05811416341511967,-0.10509111628702988,0.02376738068694117
-1.6014416776824498,-2.3299695977548263,0.1519153068163584,-0.05395536477059907,-0.3211028120315052,-0.028119412278076378,-0.1318532678581223,0.019337442545175512,-0.06256161046912162,0.018558792355765345
-1.981267131548445,-0.6714889798401745,0.587089257779561,-0.10057086329616068,-0.11388773182160088,-0.05168498179632484,-0.27354834740824363,-0.0278842243801389,-0.042706798454602,0.04329890388324958
-1.867591318361124,-2.4733578704263737,-0.10770968162948881,-0.1896377555769617,-0.3284502814007576,-0.019041323401664038,0.18786921278319133,-0.015934508753036716,-0.1093304311266246,0.042014914262502596
-1.9957285683911354,1.6387050881216505,0.528539199485816,-0.53240572174704,0.026878961287454373,-0.31624475060486046,0.290796985780041,-0.05035616058381138,-0.011173944693350953,0.04813259720991975
-2.114563495278467,-2.624383649706594,-0.3231461704099221,0.005703624669838888,0.25915863922667065,0.20809838501868094,-0.08760514574118973,0.03273774572620124,-0.09806900563499715,0.03477924209274038
-2.00998925879869,-2.7145102624961535,-0.11470552766063992,-0.10211965346599348,-0.20684472401097406,0.01486146174574848,-0.027606631908818832,0.020657052105664472,-0.08279855842014355,0.035802129688096436
-1.5620174108200195,-1.6734537362363326,0.6372613991642332,-0.060222291798067214,-0.6003947739184523,-0.18235339817898205,-0.23594339913386625,0.026361727937930512,-0.02707587355020119,0.020061581355161274
-2.06292642994488,-0.9395878779744463,0.7062599940646327,-0.03198770359453546,-0.25038637477234954,-0.0720377455328119,-0.2563219370818101,-0.021680059833328887,-0.023134039086665698,0.047887600076650806
0.12377812390464549,3.2430587505469815,-0.8294551550962229,-1.3364704027915562,0.7296548694076159,-0.5542100754263514,0.0023117965088591264,0.03949620008068011,-0.10051454966313554,-0.03903589906492185
-0.0794312782477314,0.1575448781524861,-0.5046022358095678,-0.9766153533188295,-0.19133390804405281,-0.5233632001269909,-0.22466718290644172,-0.026877503403240327,-0.06605957625207326,-0.020561859958001576
-0.8303735502145633,-0.04830238243367618,-0.4034293070911498,-0.8951320524369387,-0.19664481906701214,-0.5524847871491292,-0.12817899591036114,-0.01647969384750482,-0.09181222226328373,0.0016211353420425543
-0.9674777563842601,-1.936170307522197,-0.33798937274932306,-0.81199516234839,-0.9319211589134168,-0.7872174756243694,-0.04614369591867713,0.03282215677267723,-0.05244253520344905,-0.003470403504174115
-1.2951799811060498,4.415051009065044,-0.3979610027255931,-1.194302592125305,1.0615527584137483,-0.4813226424458984,0.21526339786873738,0.07648537796238,-0.07099216588087665,-0.02966364515157316
-1.3759931570537183,-1.4835085918836406,-1.510983200108346,-0.8047846483597797,0.686710477756637,-0.24624251320465096,-0.13267395189801318,0.02347646834012314,-0.051041112897154683,-0.015737701560504254
-1.17572467905508,1.1993680993895377,-0.10213887019028635,-0.6133950704451508,0.48724482151223364,-0.2794321584110204,-0.3204524114911619,-0.025409337560455214,-0.04503890562432075,0.0036870590265213003
-0.2774076157465868,1.56653336053793,-0.48503656348724666,-0.8997434384083388,0.5194505598647018,-0.3312085830976008,-0.3338981003385652,-0.011514886099028987,-0.0767405868430737,-0.02246616076637916
-0.7691026569777194,1.8249360985672747,-0.33413357832426893,-0.8746077910323937,0.5127079249220318,-0.37174596253884057,-0.19956031076490263,-0.021335384999750535,-0.06254603853934207,-0.010544989717350994
0.5688456341295202,-0.036810913516480415,-0.6694439993218878,-1.0482312129495255,-0.27609045336448956,-0.5233497449154022,-0.23852068567246015,-0.012670801144555571,-0.07740411607975001,-0.02768216377437183
-1.039104889859805,-0.6759891401573922,-0.34494673145512994,-0.7941081911205559,-0.3259859820908321,-0.5939992203494727,-0.19114206192802902,-0.010437877308887317,-0.07683288853377834,0.00433307264836521
-2.004917272702676,1.9246191344317556,-0.062429944783065135,-0.7136430311235248,0.6381524111144523,-0.3889712519291591,-0.16186037215783805,-0.02388868089404684,-0.061942858278339806,0.03289101630452772
-0.8266823368052983,-1.254707516473961,-1.3540778929545043,-0.847891794115441,0.45415319132331383,-0.31550243396833544,-0.12842412144034435,0.009554118286974098,-0.07129455794767653,-0.022960629371799775
-0.181509821848271,-1.1876250665101764,-0.472675329809114,-0.9254503763797639,-0.7288147998804498,-0.6832815325390298,-0.09731494708740908,0.004771375290526888,-0.06709858947979547,-0.01917965670314359
-1.0862967060447781,-1.8948362545973014,-0.23416846798294488,-0.7079931876294929,-0.839661759547596,-0.6434747805022786,-0.038516971997955216,0.01227292654809116,-0.0488465153661814,0.0026571281290136287
-1.1892531296018112,-1.6648026851140365,-0.4623131294429005,-0.9222340789800424,-0.812480605142542,-0.7677389437031018,0.00015381028471998779,0.005506525201212655,-0.06748875898597712,0.006637436510963533
-0.9827583759072309,-0.30409960424117954,-0.12652174975876365,-0.761208712732429,-0.3429861587598,-0.4806527790547195,-0.20589809828832026,-0.04387667575332645,-0.06138296290391243,0.004103663451889558
-0.9551530558005418,-1.7879795130263736,-0.6333436936963955,-0.9256209644327468,-0.7193837412769714,-0.6762785674512357,0.07288024051107221,0.002054924502027724,-0.07473673427821842,-0.001283390424195763
-1.5111780666733488,-0.5549395032211345,-0.08308761761095963,-0.6648563600054892,-0.28779185984258876,-0.48631219554441163,-0.19673441077706566,-0.029705438064932144,-0.07431221818844597,0.023684367540636478
-1.3885732003011093,-0.9738906514392477,-0.1678748093417855,-0.6768033135994146,-0.39003092506786474,-0.5032970106799299,-0.20964235597438519,-0.012476025807350188,-0.057358254386698726,0.01400005046395727
-1.1126854327224784,4.053403412254166,-0.5102335718264714,-1.1793939968467766,1.0974287458280985,-0.39609584030204886,0.08995019087780685,0.0526332066053799,-0.08132218675722239,-0.02604344226863677
-1.350959381570164,1.2015594408497998,-0.18980985082383028,-0.7458256538016568,0.4428004362164155,-0.2550515277195538,-0.2930586957754685,-0.04550817706779361,-0.07692050638068024,0.012524910456737296
-0.5353615897701697,1.1265312875231213,-0.4400937259939694,-0.8372932596494268,0.4503693631428574,-0.2636506627901023,-0.34962345692636815,-0.01443503683933988,-0.05935163331291261,-0.015579453893745166
-0.48783114936592137,-0.032917840032043094,-0.43960190495893947,-0.9339288148892615,-0.2533871946696832,-0.5812840019451049,-0.15124272445137493,-0.0310056722550653,-0.07320367059447713,-0.008736880277159397
-0.47168643109438907,4.713572159102942,-0.6277003046807105,-1.3397991991390052,1.108252844664428,-0.4676734273333054,0.2173631668488704,0.0769244636645713,-0.06850792339013989,-0.05449677478044818
-0.6845727285448925,-1.1432716143849753,-1.563492378014605,-0.9214199154478037,0.6111106710356572,-0.2824360774966091,-0.1387973721918629,0.015821698110738705,-0.07525552765596638,-0.02983950334108955
-1.0418849793813731,5.527436015689057,-0.5555676152369123,-1.3629182084457452,1.286123394311822,-0.5778412424144498,0.4506296941801916,0.1591254077526821,-0.08459241049359295,-0.057684831067815925
-1.255852920878251,-1.6157180892549123,-0.9279357047794238,-0.6097614298616745,0.28391938191593824,-0.27465436419283246,-0.23698326881709308,0.023052980167468803,-0.06022157057362948,-0.010143395689439746
-0.6635815328209463,0.2438486619438637,-0.4090888124900165,-0.8151622664907355,0.10618454037638825,-0.3687807160570194,-0.33796679592801004,-0.02115890648093198,-0.07713360215633341,-0.0075051604900791885
-2.0360580951206813,1.6299656087927663,0.03036913944365088,-0.668551580085537,0.5478991270044974,-0.2501728635774341,-0.20650183508038666,-0.04528403967980514,-0.0656471614250014,0.03904066033295846
-1.0374765169667888,-1.2993423755665192,-0.0933507941949346,-0.7819089431141674,-0.859981759720028,-0.6334821963752392,-0.029737580143725684,-0.017040854197816105,-0.05343205283199437,0.0071160798444082915
-0.4458181649156156,2.6033894559165587,-0.3534392466696279,-1.0636358805735926,0.5203337775701172,-0.27252410629345447,-0.04289579375872834,-0.023734482150816125,-0.08337840356924658,-0.01803082811269944
-0.6778342954698662,-1.8195596632195923,-0.45995979295046174,-0.8418681330552179,-0.800181400889016,-0.6136103316391895,-0.028994020824785346,0.019576721290335095,-0.057665091728382245,-0.012320609340775853
-1.1320948245774645,-1.7864712955360926,-0.2702142574823224,-0.7754915731224408,-0.8677998900257068,-0.7123589637574026,-0.004869304927065957,0.015247883530545195,-0.05453551764003445,0.004459241291424471
-1.3344706511801057,-1.7400827394957907,-0.3812641230775947,-0.8484701561133775,-0.810239828438613,-0.7611888966990701,0.00039265975563142197,0.014718670787069996,-0.0689927533488231,0.012280764293847142
-2.185369604656935,1.7830606949100245,-0.118382264044517,-0.7836895060779935,0.5985352112479685,-0.33046131462015893,-0.14931166135455648,-0.033295224822497645,-0.09320847473313248,0.044133785808673366
-1.1358039398835662,-1.4243459883354512,-2.2022509284699803,-1.0853179794567305,0.9105726953616913,-0.37962539263456646,0.1588706729285389,0.031348255547904505,-0.0005316395967834303,-0.028700217767027213
-0.537710154027728,-1.434201078472393,-0.36139492085836694,-0.9121642571406584,-0.8916512451917992,-0.7175356334426167,-0.03817783123060532,0.010534978421071386,-0.06037304821864381,-0.012333904955459182
-1.097503401185718,-1.3082426955634658,-1.9056587850054578,-0.9937794449855294,0.7834023638088328,-0.28272854976466744,0.15715445393403138,0.01353712754483656,-0.03839840385638055,-0.023831520124942225
-0.6827359529536915,-0.9516181716081268,-0.27224781056516884,-0.7449246765578857,-0.47888828092906266,-0.5550983322134396,-0.2140363320444837,0.0033089615345754937,-0.05235622227592429,-0.009176672322370875
-1.6673323968625142,-1.9025502308074322,-1.4988942926046587,-0.6695206906225323,0.7592520483589472,-0.14511728606082838,-0.14370560611090155,0.04972745202684649,-0.03490563395843799,-0.008802807103334578
-0.8748042694091219,1.330196206260954,-0.21849114157646382,-0.7542169530356193,0.4677158690995491,-0.18665469028764917,-0.32987398398713896,-0.042888633406162696,-0.07176366033416648,-0.00252203448274454
-1.5090155987856604,-1.137483474217254,0.09570935888431424,-0.560677702060696,-0.5642017775897866,-0.45448219225401765,-0.15538152978219827,-0.009259955535055348,-0.05108705437678057,0.02573741444022267
-1.5265398725440955,2.604080492988822,-0.04035332180844448,-0.9179960230111041,0.48658825562191865,-0.3538324110579385,0.060571618799464017,-0.037699438951520385,-0.06881745372880015,0.015975529042974942
-0.9707729852077921,-1.4360818107614561,-1.3963194735307642,-0.732842075057323,0.6472587901394713,-0.15101977657823235,-0.15715922333946308,0.015297122321568504,-0.055515844749374266,-0.02347586369628512
-0.8762786973145599,-1.1505133414841986,-1.910836669698925,-1.0050480433513036,0.8105493246285104,-0.23870963720066984,0.16204191106237614,0.009703701772909593,-0.04849809231721808,-0.02827716096884663
-0.656553969557377,-1.2008273566712173,-1.2445610261965687,-0.7636588698694138,0.5250002825555805,-0.11805682435159398,-0.22753339207647494,0.00693816309929858,-0.07898301166024463,-0.027994304351686303
-0.9884132876048367,-1.5063719608264199,-0.7481442058414592,-0.7752100368120379,-0.1629211106083536,-0.40393236435615615,-0.15437406572264337,0.013773289447156459,-0.0447124578333456,-0.013499338789761393
-0.23584574100181724,-1.5782836561734463,-0.3687610260336235,-0.8408313817539874,-0.8294512359391687,-0.5383167580326583,-0.09260529361022989,0.02186246959608805,-0.05477948413549577,-0.02133727888773638
-1.358683841229511,-1.8469275257700963,-1.711559695313986,-0.7391116858325025,0.8441319237610931,-0.06749065634403967,-0.002233888802974246,0.03897241567027106,-0.05289678251059288,-0.015922230859934626
-0.9225072171185892,-1.9927278467619358,-0.40175237622610427,-0.7542659719465062,-0.7792037766358423,-0.578485368174012,0.0003909648069731069,0.016297182958302056,-0.04518461143249469,-0.005130779289536118
-0.536777974609433,-1.0084443486063337,-0.43067211396272337,-0.9088547623581598,-0.5776966926688785,-0.5089738293951134,-0.11071343032139032,-0.004030633571139351,-0.06535322242945057,-0.012826199973971544
-1.4850856682964568,0.9884917812078895,0.2646897391840197,-0.5395594755760611,0.19011798189384987,-0.07202146874896422,-0.19132672488997404,-0.054365121366732966,-0.047888658582871384,0.02582367387757913
-0.8743668879194059,-1.6657977836934466,-0.28082841917294055,-0.6432384108006678,-0.5846047191454112,-0.3858194404808419,-0.04934329002016623,0.0023455977259428796,-0.05495000245634524,-0.004611416876343337
-0.8543704336576395,-1.5582817069348682,0.08954078620926463,-0.6055654120346596,-0.8646475993324769,-0.41778257028927274,-0.13293284936417,0.014277295608178198,-0.0402377398035208,-0.00357313394859128
-0.7341761454162319,-0.24584509180938738,-0.2163748833748892,-0.7056066159440625,-0.13527130433374168,-0.3268786493927907,-0.2765549654110782,-0.02229881033079731,-0.0624236199790969,-0.004519428426576553
-0.3372254017927764,1.442437821513892,-0.2850682179775406,-0.8425122574278185,0.3819442565601232,-0.17328984217171167,-0.2960348201707013,-0.050088040524132536,-0.06189004111053437,-0.015017337985057376
-0.8889775812302316,-1.4518038423129724,-1.815981810880248,-0.8814923584906291,0.7916965187036133,-0.14285994985143252,0.12793894295813452,0.012539840428990659,-0.05171614950029163,-0.02620345947142063
